latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.627416,112.88265,8.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2022-11-12,25.90,30.9,24.8,10.0,25.90,0.338
2022-11-13,15.40,30.5,24.8,12.7,15.40,0.349
2022-11-14,26.20,31.4,24.6,14.0,26.20,0.360
2022-11-15,34.80,30.6,24.5,14.4,34.80,0.368
2022-11-16,9.50,29.5,24.4,12.7,9.50,0.370
2022-11-17,24.30,31.5,25.4,13.7,24.30,0.370
2022-11-18,7.50,29.9,25.0,8.1,7.50,0.376
2022-11-19,4.80,27.0,24.7,9.2,4.80,0.375
2022-11-20,3.40,31.0,24.5,15.4,3.40,0.373
2022-11-21,2.20,30.6,23.5,8.9,2.20,0.373
2022-11-22,7.10,31.4,24.0,8.9,7.10,0.373
2022-11-23,6.20,30.4,24.7,10.5,6.20,0.374
2022-11-24,17.80,31.2,24.2,13.1,17.80,0.379
2022-11-25,12.60,30.1,24.1,10.0,12.60,0.386
2022-11-26,13.90,30.0,24.2,11.5,13.90,0.388
2022-11-27,4.00,30.4,23.4,12.6,4.00,0.384
2022-11-28,23.60,29.9,24.6,12.8,23.60,0.389
2022-11-29,26.20,31.0,24.0,8.9,26.20,0.393
2022-11-30,0.60,30.7,24.1,12.8,0.60,0.391
2022-12-01,2.00,31.7,24.1,10.1,2.00,0.388
2022-12-02,2.70,30.8,23.5,10.4,2.70,0.384
2022-12-03,3.40,31.4,24.2,11.9,3.40,0.378
2022-12-04,11.10,30.9,23.8,10.8,11.10,0.378
2022-12-05,17.50,30.5,24.4,13.3,17.50,0.386
2022-12-06,5.10,31.9,24.4,14.7,5.10,0.388
2022-12-07,0.90,31.5,23.5,13.4,0.90,0.399
2022-12-08,0.20,31.9,22.8,11.2,0.20,0.401
2022-12-09,0.10,33.9,23.4,13.7,0.10,0.395
2022-12-10,0.20,31.8,22.2,12.9,0.20,0.390
2022-12-11,0.00,32.4,23.8,15.2,0.00,0.388
2022-12-12,1.70,32.4,24.5,12.1,1.70,0.377
2022-12-13,0.30,32.2,24.5,15.4,0.30,0.368
2022-12-14,9.80,30.5,24.1,9.4,9.80,0.367
2022-12-15,6.10,31.5,24.1,10.7,6.10,0.370
2022-12-16,26.50,30.8,23.9,7.8,26.50,0.381
2022-12-17,7.40,30.1,24.5,8.7,7.40,0.388
2022-12-18,0.60,31.3,22.6,11.1,0.60,0.384
2022-12-19,0.50,31.1,23.1,12.0,0.50,0.379
2022-12-20,0.70,32.1,23.0,11.1,0.70,0.377
2022-12-21,22.60,31.6,23.8,9.4,22.60,0.376
2022-12-22,1.50,30.5,25.0,17.9,1.50,0.374
2022-12-23,35.20,31.1,25.0,20.1,35.20,0.382
2022-12-24,3.10,31.2,23.9,19.1,3.10,0.387
2022-12-25,5.00,28.2,25.1,23.0,5.00,0.387
2022-12-26,13.30,30.8,24.1,22.3,13.30,0.395
2022-12-27,17.10,29.9,24.0,18.9,17.10,0.397
2022-12-28,18.20,31.3,24.2,16.9,18.20,0.397
2022-12-29,6.50,27.6,24.1,21.7,6.50,0.396
2022-12-30,3.30,27.9,25.2,25.8,3.30,0.394
2022-12-31,11.80,27.9,24.5,22.3,11.80,0.395
2023-01-01,2.10,29.7,25.4,27.4,2.10,0.390
2023-01-02,1.20,30.6,25.9,25.6,1.20,0.386
2023-01-03,2.00,32.5,25.0,22.0,2.00,0.381
2023-01-04,8.40,32.7,25.0,20.0,8.40,0.381
2023-01-05,6.90,31.7,24.6,16.6,6.90,0.387
2023-01-06,4.90,32.3,25.5,18.8,4.90,0.380
2023-01-07,1.40,31.4,23.8,19.9,1.40,0.376
2023-01-08,1.30,30.7,23.6,12.5,1.30,0.372
2023-01-09,1.60,31.3,22.9,12.9,1.60,0.369
2023-01-10,0.60,30.4,23.2,12.5,0.60,0.367
2023-01-11,0.00,31.6,23.7,11.8,0.00,0.365
2023-01-12,0.00,31.4,22.9,14.2,0.00,0.360
2023-01-13,7.30,31.6,22.9,9.7,7.30,0.354
2023-01-14,0.60,32.0,23.2,9.9,0.60,0.350
2023-01-15,4.20,31.4,24.0,14.3,4.20,0.350
2023-01-16,9.00,30.1,24.5,11.4,9.00,0.353
2023-01-17,3.60,30.6,23.8,11.1,3.60,0.355
2023-01-18,6.00,30.9,24.1,10.4,6.00,0.361
2023-01-19,2.30,31.4,23.1,12.7,2.30,0.365
2023-01-20,5.80,30.5,24.0,11.2,5.80,0.367
2023-01-21,14.70,30.8,23.9,10.1,14.70,0.371
2023-01-22,2.60,31.1,23.0,7.7,2.60,0.368
2023-01-23,0.60,31.0,23.7,8.4,0.60,0.361
2023-01-24,1.00,31.3,24.1,10.8,1.00,0.357
2023-01-25,20.10,30.2,24.8,16.6,20.10,0.347
2023-01-26,36.60,30.4,23.7,10.7,36.60,0.354
2023-01-27,7.10,30.2,24.2,13.5,7.10,0.371
2023-01-28,17.30,28.7,24.2,11.9,17.30,0.374
2023-01-29,5.30,30.5,23.4,7.4,5.30,0.381
2023-01-30,5.50,30.8,23.6,11.8,5.50,0.386
2023-01-31,15.20,30.6,23.5,10.5,15.20,0.384
2023-02-01,18.30,29.2,24.1,13.7,18.30,0.384
2023-02-02,10.00,28.0,24.2,11.0,10.00,0.388
2023-02-03,11.60,29.6,24.1,17.5,11.60,0.393
2023-02-04,14.40,29.8,24.5,21.2,14.40,0.390
2023-02-05,11.50,29.4,24.0,20.4,11.50,0.391
2023-02-06,0.30,29.7,24.0,11.9,0.30,0.390
2023-02-07,3.40,30.0,24.4,19.7,3.40,0.388
2023-02-08,24.90,28.5,23.6,18.0,24.90,0.404
2023-02-09,38.40,30.6,24.0,17.3,38.40,0.417
2023-02-10,12.50,30.7,24.0,13.1,12.50,0.419
2023-02-11,21.50,29.6,24.1,18.6,21.50,0.420
2023-02-12,7.80,31.2,24.1,18.3,7.80,0.420
2023-02-13,17.60,30.3,24.2,9.6,17.60,0.416
2023-02-14,20.50,31.2,23.6,13.8,20.50,0.412
2023-02-15,16.00,29.0,23.9,17.6,16.00,0.414
2023-02-16,23.70,28.0,23.8,13.2,23.70,0.418
2023-02-17,13.60,29.4,24.0,12.4,13.60,0.424
2023-02-18,19.50,29.3,24.1,15.5,19.50,0.424
2023-02-19,13.40,31.3,23.8,14.0,13.40,0.422
2023-02-20,23.10,29.5,23.9,10.9,23.10,0.419
2023-02-21,2.60,30.6,23.6,8.2,2.60,0.415
2023-02-22,31.10,31.0,24.0,17.4,31.10,0.414
2023-02-23,4.30,29.9,24.5,26.4,4.30,0.412
2023-02-24,4.40,30.8,24.2,29.2,4.40,0.406
2023-02-25,3.90,31.4,24.2,27.9,3.90,0.405
2023-02-26,8.00,30.8,24.3,28.7,8.00,0.402
2023-02-27,4.00,30.0,24.2,28.1,4.00,0.402
2023-02-28,10.00,32.0,24.2,30.6,10.00,0.400
2023-03-01,6.80,30.2,24.0,14.8,6.80,0.402
2023-03-02,26.40,28.5,23.2,18.3,26.40,0.408
2023-03-03,0.90,29.1,23.1,11.0,0.90,0.412
2023-03-04,1.50,30.3,22.5,15.9,1.50,0.408
2023-03-05,11.10,30.4,23.5,14.8,11.10,0.407
2023-03-06,0.20,29.6,23.5,14.8,0.20,0.408
2023-03-07,1.60,30.2,22.5,11.1,1.60,0.403
2023-03-08,6.10,30.4,22.1,9.0,6.10,0.398
2023-03-09,0.30,30.4,23.9,10.2,0.30,0.395
2023-03-10,0.80,30.8,23.2,12.9,0.80,0.390
2023-03-11,0.00,31.5,23.3,13.4,0.00,0.382
2023-03-12,0.20,31.3,22.2,10.7,0.20,0.374
2023-03-13,1.90,30.6,23.0,13.9,1.90,0.373
2023-03-14,8.30,30.5,23.5,12.6,8.30,0.372
2023-03-15,0.10,31.0,23.5,12.3,0.10,0.378
2023-03-16,1.30,31.6,24.7,8.9,1.30,0.367
2023-03-17,1.80,31.5,24.9,13.1,1.80,0.359
2023-03-18,3.70,31.4,24.4,11.3,3.70,0.354
2023-03-19,0.90,31.7,24.7,12.4,0.90,0.352
2023-03-20,13.60,31.8,24.3,9.4,13.60,0.357
2023-03-21,3.50,31.5,23.9,10.2,3.50,0.370
2023-03-22,10.60,31.5,24.0,10.9,10.60,0.368
2023-03-23,10.70,32.2,24.6,13.2,10.70,0.362
2023-03-24,11.90,31.6,25.0,9.9,11.90,0.361
2023-03-25,19.40,30.5,25.0,10.0,19.40,0.370
2023-03-26,13.40,30.1,24.8,15.9,13.40,0.373
2023-03-27,6.30,29.6,24.5,8.5,6.30,0.374
2023-03-28,8.90,29.7,24.6,12.0,8.90,0.379
2023-03-29,1.20,30.1,24.5,7.0,1.20,0.377
2023-03-30,8.20,31.0,24.4,10.3,8.20,0.372
2023-03-31,2.70,30.4,24.3,12.3,2.70,0.372
2023-04-01,2.40,30.2,23.6,10.0,2.40,0.381
2023-04-02,2.10,29.8,23.9,7.3,2.10,0.379
2023-04-03,5.50,30.4,24.3,8.2,5.50,0.381
2023-04-04,13.30,30.6,24.2,7.6,13.30,0.384
2023-04-05,1.20,30.4,23.5,8.4,1.20,0.386
2023-04-06,3.10,30.5,23.6,8.7,3.10,0.385
2023-04-07,0.50,30.0,23.8,7.3,0.50,0.386
2023-04-08,0.50,31.2,23.9,14.4,0.50,0.383
2023-04-09,0.40,31.0,24.0,10.1,0.40,0.378
2023-04-10,3.80,30.8,24.4,10.0,3.80,0.373
2023-04-11,2.20,30.6,23.7,9.8,2.20,0.377
2023-04-12,4.30,30.9,24.1,7.8,4.30,0.376
2023-04-13,14.30,29.5,24.5,12.1,14.30,0.383
2023-04-14,4.50,31.4,24.6,7.8,4.50,0.383
2023-04-15,7.50,31.7,24.0,9.2,7.50,0.384
2023-04-16,1.80,31.4,24.3,11.4,1.80,0.385
2023-04-17,4.10,29.9,25.1,6.4,4.10,0.373
2023-04-18,3.00,31.0,24.9,9.3,3.00,0.368
2023-04-19,1.60,31.9,23.9,10.7,1.60,0.361
2023-04-20,1.20,31.8,24.9,12.9,1.20,0.358
2023-04-21,6.80,31.0,25.0,13.0,6.80,0.354
2023-04-22,0.50,32.2,24.7,12.1,0.50,0.348
2023-04-23,0.30,32.0,25.1,15.5,0.30,0.344
2023-04-24,0.00,32.1,25.1,13.1,0.00,0.343
2023-04-25,0.30,32.2,24.6,9.6,0.30,0.341
2023-04-26,0.60,31.4,25.1,9.8,0.60,0.344
2023-04-27,1.00,32.3,24.6,8.9,1.00,0.341
2023-04-28,16.60,30.6,25.1,9.4,16.60,0.344
2023-04-29,19.10,28.6,24.7,8.9,19.10,0.354
2023-04-30,10.20,31.0,24.3,10.6,10.20,0.359
2023-05-01,7.10,31.0,24.4,13.8,7.10,0.361
2023-05-02,12.80,30.5,24.3,10.8,12.80,0.364
2023-05-03,2.10,31.0,25.2,9.7,2.10,0.360
2023-05-04,4.40,31.8,25.4,10.6,4.40,0.361
2023-05-05,0.00,32.3,24.4,9.9,0.00,0.356
2023-05-06,3.30,31.5,24.6,9.0,3.30,0.347
2023-05-07,0.00,32.7,24.5,11.3,0.00,0.337
2023-05-08,0.00,32.8,24.2,11.6,0.00,0.328
2023-05-09,3.20,32.2,23.9,18.1,3.20,0.329
2023-05-10,8.70,30.7,25.2,14.9,8.70,0.342
2023-05-11,11.00,30.0,24.7,14.0,11.00,0.352
2023-05-12,0.20,32.2,24.6,12.8,0.20,0.357
2023-05-13,0.00,32.0,24.6,10.8,0.00,0.355
2023-05-14,0.00,31.6,22.5,13.0,0.00,0.352
2023-05-15,0.00,31.4,22.6,13.7,0.00,0.348
2023-05-16,0.00,31.5,22.7,8.1,0.00,0.343
2023-05-17,0.20,31.2,22.0,11.3,0.20,0.338
2023-05-18,0.00,31.8,22.5,10.6,0.00,0.336
2023-05-19,0.00,31.8,22.7,12.3,0.00,0.332
2023-05-20,0.00,31.5,23.1,10.2,0.00,0.329
2023-05-21,0.00,31.2,22.7,11.8,0.00,0.322
2023-05-22,0.00,31.2,22.1,13.0,0.00,0.318
2023-05-23,0.00,31.0,22.2,11.4,0.00,0.310
2023-05-24,0.00,31.4,22.9,11.6,0.00,0.305
2023-05-25,0.00,32.5,23.4,14.8,0.00,0.302
2023-05-26,0.00,33.2,23.1,16.1,0.00,0.299
2023-05-27,0.00,32.8,24.1,14.3,0.00,0.294
2023-05-28,0.00,32.0,22.5,13.6,0.00,0.289
2023-05-29,0.00,31.8,22.7,13.7,0.00,0.286
2023-05-30,0.00,31.5,23.5,14.6,0.00,0.282
2023-05-31,0.00,32.8,22.6,14.0,0.00,0.279
2023-06-01,0.00,32.1,22.7,13.3,0.00,0.274
2023-06-02,0.00,32.5,23.3,14.3,0.00,0.272
2023-06-03,0.00,33.5,22.8,15.0,0.00,0.269
2023-06-04,3.10,32.8,23.9,10.0,3.10,0.266
2023-06-05,8.60,32.8,23.9,10.9,8.60,0.264
2023-06-06,0.00,33.5,23.8,12.8,0.00,0.265
2023-06-07,0.00,33.0,24.9,19.5,0.00,0.263
2023-06-08,0.00,32.0,24.3,15.3,0.00,0.260
2023-06-09,0.00,33.7,24.1,12.5,0.00,0.259
2023-06-10,0.00,33.1,22.0,15.1,0.00,0.257
2023-06-11,1.90,32.2,23.5,13.4,1.90,0.257
2023-06-12,0.00,32.0,23.8,11.8,0.00,0.255
2023-06-13,0.00,32.5,23.6,15.2,0.00,0.251
2023-06-14,0.00,32.8,23.3,15.5,0.00,0.249
2023-06-15,0.00,33.2,23.1,19.2,0.00,0.248
2023-06-16,0.00,31.7,23.4,14.4,0.00,0.245
2023-06-17,0.00,31.7,22.5,16.4,0.00,0.243
2023-06-18,0.00,31.2,23.3,15.3,0.00,0.241
2023-06-19,0.00,31.5,24.7,11.8,0.00,0.238
2023-06-20,0.00,31.9,23.1,14.6,0.00,0.238
2023-06-21,0.00,32.9,23.2,15.4,0.00,0.236
2023-06-22,0.00,32.1,22.6,14.3,0.00,0.234
2023-06-23,0.00,31.8,24.1,13.5,0.00,0.234
2023-06-24,0.00,31.8,22.5,14.0,0.00,0.232
2023-06-25,0.20,31.4,22.8,13.7,0.20,0.231
2023-06-26,0.40,31.9,23.0,13.6,0.40,0.233
2023-06-27,2.10,32.5,23.4,15.0,2.10,0.225
2023-06-28,2.20,33.7,23.3,13.8,2.20,0.167
2023-06-29,0.10,33.8,24.6,11.8,0.10,0.167
2023-06-30,1.50,33.5,24.3,16.6,1.50,0.167
2023-07-01,0.80,33.3,24.6,13.1,0.80,0.169
2023-07-02,2.80,33.2,25.0,15.3,2.80,0.168
2023-07-03,3.10,32.8,23.6,10.2,3.10,0.164
2023-07-04,1.00,32.6,24.5,14.5,1.00,0.163
2023-07-05,0.60,33.5,23.6,8.4,0.60,0.164
2023-07-06,0.70,33.8,23.6,14.1,0.70,0.165
2023-07-07,0.20,32.5,24.5,14.4,0.20,0.165
2023-07-08,2.20,29.7,23.8,9.8,2.20,0.173
2023-07-09,0.80,32.0,23.9,16.6,0.80,0.171
2023-07-10,0.50,33.2,22.7,12.6,0.50,0.169
2023-07-11,0.00,33.0,23.2,8.2,0.00,0.168
2023-07-12,0.00,32.9,22.5,10.6,0.00,0.166
2023-07-13,0.00,33.3,24.1,10.5,0.00,0.166
2023-07-14,0.00,32.8,24.6,14.3,0.00,0.165
2023-07-15,0.00,32.9,22.6,13.5,0.00,0.164
2023-07-16,0.00,33.5,23.3,9.7,0.00,0.163
2023-07-17,0.00,33.8,21.2,16.9,0.00,0.165
2023-07-18,0.00,33.5,20.8,18.4,0.00,0.168
2023-07-19,0.00,33.8,21.5,11.5,0.00,0.170
2023-07-20,0.00,32.8,22.5,9.9,0.00,0.171
2023-07-21,0.00,32.3,22.1,10.0,0.00,0.172
2023-07-22,0.00,33.2,23.0,18.7,0.00,0.172
2023-07-23,0.00,33.3,24.8,19.4,0.00,0.172
2023-07-24,0.00,32.0,24.0,15.4,0.00,0.172
2023-07-25,0.00,31.6,22.8,19.2,0.00,0.171
2023-07-26,0.00,32.7,21.6,12.4,0.00,0.170
2023-07-27,0.00,32.1,21.0,17.0,0.00,0.170
2023-07-28,0.00,32.5,21.4,12.0,0.00,0.170
2023-07-29,0.00,32.8,21.6,13.0,0.00,0.170
2023-07-30,0.00,33.9,21.1,10.8,0.00,0.168
2023-07-31,0.00,32.8,21.5,18.4,0.00,0.167
2023-08-01,0.00,32.5,22.4,20.6,0.00,0.168
2023-08-02,0.00,32.4,23.5,16.0,0.00,0.167
2023-08-03,0.00,32.6,23.9,16.6,0.00,0.165
2023-08-04,0.00,33.7,24.0,10.9,0.00,0.166
2023-08-05,0.00,33.4,22.9,16.5,0.00,0.166
2023-08-06,0.00,32.5,23.5,17.1,0.00,0.166
2023-08-07,0.00,32.3,22.4,17.6,0.00,0.167
2023-08-08,0.00,31.4,23.3,18.3,0.00,0.168
2023-08-09,0.00,32.5,22.4,17.3,0.00,0.166
2023-08-10,0.00,31.8,21.6,17.1,0.00,0.165
2023-08-11,0.00,31.9,19.7,19.1,0.00,0.165
2023-08-12,0.00,32.1,20.8,17.6,0.00,0.164
2023-08-13,0.00,32.0,22.0,19.4,0.00,0.164
2023-08-14,0.00,33.5,21.5,21.6,0.00,0.161
2023-08-15,0.00,32.7,21.6,18.5,0.00,0.162
2023-08-16,0.00,33.8,21.4,14.1,0.00,0.164
2023-08-17,0.00,33.7,21.8,12.1,0.00,0.164
2023-08-18,0.00,33.5,21.6,14.1,0.00,0.164
2023-08-19,0.00,32.5,21.5,20.7,0.00,0.166
2023-08-20,0.10,32.2,23.7,19.6,0.10,0.168
2023-08-21,0.00,33.8,23.0,21.3,0.00,0.169
2023-08-22,0.00,33.0,23.0,22.2,0.00,0.176
2023-08-23,0.00,33.1,21.5,20.9,0.00,0.175
2023-08-24,0.00,32.5,21.5,18.4,0.00,0.176
2023-08-25,0.00,32.6,23.4,18.9,0.00,0.177
2023-08-26,0.00,32.6,24.0,15.9,0.00,0.177
2023-08-27,0.00,32.5,23.1,20.0,0.00,0.175
2023-08-28,0.00,32.8,21.9,19.4,0.00,0.173
2023-08-29,0.00,32.8,21.9,18.1,0.00,0.172
2023-08-30,0.00,32.2,20.8,20.9,0.00,0.171
2023-08-31,0.00,32.9,21.1,19.6,0.00,0.171
2023-09-01,0.00,32.8,22.4,18.8,0.00,0.170
2023-09-02,0.00,32.2,20.8,18.8,0.00,0.170
2023-09-03,0.00,31.8,22.9,17.4,0.00,0.171
2023-09-04,0.00,33.0,20.2,20.0,0.00,0.172
2023-09-05,0.00,33.0,21.9,20.6,0.00,0.174
2023-09-06,0.40,34.4,23.1,14.0,0.40,0.174
2023-09-07,0.00,33.3,22.8,17.6,0.00,0.174
2023-09-08,0.00,32.3,22.4,17.4,0.00,0.176
2023-09-09,0.00,32.6,20.9,16.0,0.00,0.181
2023-09-10,0.00,33.0,21.7,23.4,0.00,0.181
2023-09-11,0.00,33.3,23.8,17.3,0.00,0.180
2023-09-12,0.00,34.0,23.5,22.3,0.00,0.179
2023-09-13,0.00,33.2,23.4,19.8,0.00,0.179
2023-09-14,0.20,33.9,23.8,17.1,0.20,0.178
2023-09-15,0.00,33.9,22.4,21.4,0.00,0.175
2023-09-16,0.00,32.8,23.7,20.0,0.00,0.176
2023-09-17,0.50,32.8,22.6,21.3,0.50,0.176
2023-09-18,0.00,34.7,23.5,12.6,0.00,0.172
2023-09-19,0.00,33.8,23.1,20.1,0.00,0.168
2023-09-20,0.00,32.8,22.8,19.7,0.00,0.170
2023-09-21,0.00,32.8,21.5,20.5,0.00,0.170
2023-09-22,0.00,33.8,20.5,19.0,0.00,0.170
2023-09-23,0.00,33.7,22.0,20.4,0.00,0.171
2023-09-24,0.00,33.6,22.9,21.0,0.00,0.173
2023-09-25,0.00,35.7,25.1,18.9,0.00,0.174
2023-09-26,0.00,34.3,22.1,20.1,0.00,0.176
2023-09-27,0.00,33.5,23.5,21.3,0.00,0.178
2023-09-28,0.00,32.3,22.5,18.5,0.00,0.180
2023-09-29,0.00,33.5,23.0,19.6,0.00,0.179
2023-09-30,0.00,33.0,23.0,16.2,0.00,0.178
2023-10-01,0.00,33.3,23.4,16.1,0.00,0.179
2023-10-02,0.20,33.3,23.5,19.4,0.20,0.179
2023-10-03,0.00,33.2,23.0,20.4,0.00,0.180
2023-10-04,0.00,33.0,24.4,21.2,0.00,0.179
2023-10-05,0.00,33.8,23.9,17.5,0.00,0.178
2023-10-06,0.00,34.5,23.9,18.0,0.00,0.178
2023-10-07,0.00,34.0,24.9,19.8,0.00,0.179
2023-10-08,0.00,33.9,23.5,21.4,0.00,0.181
2023-10-09,0.20,33.8,23.0,18.1,0.20,0.182
2023-10-10,0.20,34.5,24.6,13.8,0.20,0.181
2023-10-11,0.00,33.5,23.6,17.8,0.00,0.181
2023-10-12,0.00,34.0,23.9,17.3,0.00,0.181
2023-10-13,0.80,34.2,23.5,16.0,0.80,0.182
2023-10-14,0.00,34.4,23.5,22.0,0.00,0.181
2023-10-15,0.00,34.8,23.1,20.7,0.00,0.179
2023-10-16,0.00,34.3,24.7,20.1,0.00,0.179
2023-10-17,0.00,34.8,24.2,17.1,0.00,0.179
2023-10-18,0.00,35.0,23.5,17.4,0.00,0.177
2023-10-19,0.00,35.5,23.9,19.7,0.00,0.177
2023-10-20,0.00,34.2,23.8,17.2,0.00,0.180
2023-10-21,0.00,34.6,25.4,16.8,0.00,0.181
2023-10-22,0.00,33.8,23.6,15.1,0.00,0.185
2023-10-23,0.40,33.9,24.0,16.7,0.40,0.185
2023-10-24,0.00,34.0,24.8,19.1,0.00,0.182
2023-10-25,0.00,34.0,24.0,16.8,0.00,0.182
2023-10-26,0.00,35.3,24.6,16.9,0.00,0.183
2023-10-27,0.00,35.2,24.1,14.5,0.00,0.185
2023-10-28,0.00,34.8,23.5,12.8,0.00,0.185
2023-10-29,0.00,34.6,24.0,15.1,0.00,0.186
2023-10-30,0.00,34.5,24.5,17.3,0.00,0.186
2023-10-31,0.00,33.9,24.0,16.9,0.00,0.185
2023-11-01,0.00,34.5,24.0,14.9,0.00,0.186
2023-11-02,0.00,34.2,25.4,17.5,0.00,0.187
2023-11-03,1.80,34.1,26.3,19.1,1.80,0.187
2023-11-04,1.30,33.9,24.9,12.7,1.30,0.189
2023-11-05,0.00,34.0,23.9,16.3,0.00,0.189
2023-11-06,0.00,35.2,24.1,15.8,0.00,0.181
2023-11-07,0.00,34.5,23.7,18.4,0.00,0.179
2023-11-08,0.00,35.3,24.0,14.0,0.00,0.175
2023-11-09,0.30,34.8,26.0,15.9,0.30,0.175
2023-11-10,1.80,35.5,25.5,15.7,1.80,0.172
2023-11-11,0.00,34.6,25.0,16.3,0.00,0.172
2023-11-12,0.10,34.6,24.7,15.5,0.10,0.175
2023-11-13,0.00,35.0,25.4,17.8,0.00,0.176
2023-11-14,0.80,35.2,26.1,16.7,0.80,0.177
2023-11-15,2.00,35.5,26.5,16.5,2.00,0.178
2023-11-16,1.80,36.0,25.9,17.4,1.80,0.176
2023-11-17,1.70,34.2,26.3,17.5,1.70,0.176
2023-11-18,0.00,35.5,24.0,16.8,0.00,0.177
2023-11-19,0.10,35.3,25.4,18.5,0.10,0.177
2023-11-20,2.10,35.5,25.1,14.9,2.10,0.176
2023-11-21,0.00,35.0,25.2,19.1,0.00,0.178
2023-11-22,0.10,36.4,25.1,22.4,0.10,0.176
2023-11-23,0.00,34.6,26.0,14.7,0.00,0.175
2023-11-24,1.20,35.3,25.5,15.9,1.20,0.173
2023-11-25,2.30,34.0,25.9,18.4,2.30,0.173
2023-11-26,1.50,34.7,24.0,15.0,1.50,0.174
2023-11-27,8.90,34.0,24.6,15.1,8.90,0.171
2023-11-28,17.40,32.5,24.2,14.6,17.40,0.173
2023-11-29,4.40,34.5,24.5,14.5,4.40,0.168
2023-11-30,24.10,34.0,25.0,12.5,24.10,0.175
2023-12-01,12.40,31.5,24.8,10.9,12.40,0.187
2023-12-02,13.10,32.0,25.0,11.6,13.10,0.186
2023-12-03,0.90,32.9,24.1,14.5,0.90,0.187
2023-12-04,2.00,32.5,24.2,10.5,2.00,0.184
2023-12-05,2.20,32.9,24.5,11.8,2.20,0.181
2023-12-06,0.40,34.3,24.8,11.1,0.40,0.179
2023-12-07,3.30,34.2,24.8,13.7,3.30,0.175
2023-12-08,3.20,34.2,24.5,16.9,3.20,0.171
2023-12-09,0.90,32.5,25.2,13.0,0.90,0.172
2023-12-10,29.10,32.4,25.8,14.6,29.10,0.180
2023-12-11,0.00,33.8,24.9,13.2,0.00,0.184
2023-12-12,0.10,33.7,23.9,12.7,0.10,0.180
2023-12-13,16.60,32.8,25.0,14.6,16.60,0.176
2023-12-14,8.00,33.0,25.0,16.3,8.00,0.180
2023-12-15,10.30,32.8,25.4,13.2,10.30,0.175
2023-12-16,0.10,33.1,23.6,13.0,0.10,0.181
2023-12-17,1.00,33.9,24.8,12.4,1.00,0.176
2023-12-18,0.00,33.7,24.5,16.6,0.00,0.172
2023-12-19,0.00,34.5,24.0,16.0,0.00,0.169
2023-12-20,0.20,34.8,25.2,15.2,0.20,0.167
2023-12-21,1.50,33.7,23.9,17.5,1.50,0.168
2023-12-22,2.00,34.5,24.9,15.0,2.00,0.168
2023-12-23,0.00,34.9,24.6,16.3,0.00,0.167
2023-12-24,0.00,34.8,24.6,17.3,0.00,0.166
2023-12-25,12.30,33.2,25.6,16.8,12.30,0.167
2023-12-26,6.50,33.7,25.0,12.8,6.50,0.171
2023-12-27,1.60,33.0,24.9,12.2,1.60,0.167
2023-12-28,2.30,33.2,25.6,13.6,2.30,0.164
2023-12-29,3.80,34.7,25.0,14.8,3.80,0.166
2023-12-30,3.30,33.9,25.5,15.2,3.30,0.163
2023-12-31,0.70,34.3,25.8,19.7,0.70,0.162
2024-01-01,11.80,32.8,26.2,13.4,11.80,0.160
2024-01-02,3.90,33.8,25.8,15.1,3.90,0.161
2024-01-03,24.40,31.1,25.5,12.9,24.40,0.163
2024-01-04,18.10,33.0,24.8,14.7,18.10,0.188
2024-01-05,2.20,31.8,24.5,12.8,2.20,0.193
2024-01-06,13.00,30.7,25.7,11.9,13.00,0.193
2024-01-07,15.30,30.5,25.8,10.8,15.30,0.206
2024-01-08,12.00,32.3,24.9,12.9,12.00,0.210
2024-01-09,7.40,32.7,24.8,13.0,7.40,0.208
2024-01-10,11.80,33.2,25.1,12.0,11.80,0.206
2024-01-11,5.00,33.8,24.6,11.3,5.00,0.200
2024-01-12,0.30,33.5,24.0,14.2,0.30,0.195
2024-01-13,0.00,33.9,23.2,17.1,0.00,0.191
2024-01-14,0.00,33.6,25.5,15.8,0.00,0.187
2024-01-15,3.90,32.5,25.6,10.2,3.90,0.182
2024-01-16,6.80,31.9,25.5,11.2,6.80,0.181
2024-01-17,8.00,30.6,25.4,14.1,8.00,0.179
2024-01-18,6.00,32.7,24.5,12.7,6.00,0.178
2024-01-19,2.70,31.5,24.9,14.1,2.70,0.181
2024-01-20,0.40,34.1,25.0,14.1,0.40,0.184
2024-01-21,0.20,34.2,25.2,17.9,0.20,0.181
2024-01-22,8.80,33.3,24.5,18.7,8.80,0.181
2024-01-23,2.80,32.8,24.7,17.9,2.80,0.189
2024-01-24,1.00,33.8,24.2,16.1,1.00,0.183
2024-01-25,3.50,34.0,24.3,15.5,3.50,0.181
2024-01-26,16.50,32.2,24.5,14.8,16.50,0.189
2024-01-27,4.60,31.6,24.5,15.5,4.60,0.189
2024-01-28,2.20,32.0,23.9,10.2,2.20,0.184
2024-01-29,14.70,31.4,25.0,9.9,14.70,0.183
2024-01-30,5.00,31.1,23.6,10.5,5.00,0.192
2024-01-31,3.40,32.2,24.6,9.2,3.40,0.188
