location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,-1.2302285,116.85083,89.0,28800,Asia/Singapore,GMT+8
1,-0.52724075,117.1339,20.0,28800,Asia/Singapore,GMT+8

location_id,time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
0,2017-02-22,15.90,28.0,23.5,8.4,15.90,0.410
0,2017-02-23,16.40,28.0,23.6,9.3,16.40,0.418
0,2017-02-24,6.80,29.5,24.5,8.3,6.80,0.417
0,2017-02-25,27.70,27.4,23.7,8.2,27.70,0.424
0,2017-02-26,17.50,26.0,23.9,11.8,17.50,0.428
0,2017-02-27,0.50,29.4,23.5,11.5,0.50,0.422
0,2017-02-28,10.90,28.2,23.5,7.7,10.90,0.419
0,2017-03-01,13.80,28.5,23.5,10.4,13.80,0.424
0,2017-03-02,23.30,26.8,23.6,7.9,23.30,0.428
0,2017-03-03,12.90,28.8,23.9,8.3,12.90,0.424
0,2017-03-04,15.90,29.0,23.5,9.8,15.90,0.426
0,2017-03-05,4.10,29.8,23.8,11.2,4.10,0.426
0,2017-03-06,50.70,28.6,24.0,7.2,50.70,0.428
0,2017-03-07,17.10,28.9,23.5,7.9,17.10,0.427
0,2017-03-08,17.10,28.0,23.4,11.5,17.10,0.425
0,2017-03-09,0.40,29.5,24.4,8.9,0.40,0.418
0,2017-03-10,7.70,29.9,24.0,10.0,7.70,0.413
0,2017-03-11,16.50,29.5,23.8,9.5,16.50,0.419
0,2017-03-12,20.20,28.5,23.6,11.2,20.20,0.422
0,2017-03-13,19.90,28.2,24.4,9.5,19.90,0.422
0,2017-03-14,3.30,29.8,23.8,12.0,3.30,0.418
0,2017-03-15,13.60,30.2,24.2,9.5,13.60,0.414
0,2017-03-16,22.50,30.8,23.6,9.7,22.50,0.418
0,2017-03-17,10.80,31.3,25.1,11.2,10.80,0.420
0,2017-03-18,15.40,31.0,23.8,14.5,15.40,0.422
0,2017-03-19,36.80,30.6,24.0,9.1,36.80,0.424
0,2017-03-20,10.50,30.1,24.7,10.0,10.50,0.422
0,2017-03-21,31.40,26.1,24.0,12.4,31.40,0.423
0,2017-03-22,2.00,30.0,24.3,11.0,2.00,0.424
0,2017-03-23,1.50,29.9,24.3,12.4,1.50,0.420
0,2017-03-24,3.20,30.8,24.6,12.0,3.20,0.415
0,2017-03-25,18.40,29.5,24.2,11.8,18.40,0.413
0,2017-03-26,12.90,29.9,25.0,10.4,12.90,0.414
0,2017-03-27,4.90,29.3,24.1,11.9,4.90,0.416
0,2017-03-28,13.70,29.3,25.0,11.2,13.70,0.414
0,2017-03-29,4.70,30.7,24.8,11.8,4.70,0.404
0,2017-03-30,22.80,29.5,23.9,8.2,22.80,0.409
0,2017-03-31,20.30,29.9,23.3,12.4,20.30,0.413
0,2017-04-01,18.10,29.1,23.9,11.3,18.10,0.419
0,2017-04-02,8.50,29.5,24.3,10.1,8.50,0.419
0,2017-04-03,33.50,27.0,23.9,11.2,33.50,0.422
0,2017-04-04,20.00,29.0,23.5,10.1,20.00,0.423
0,2017-04-05,22.90,29.0,23.7,10.4,22.90,0.426
0,2017-04-06,5.50,30.7,24.0,10.5,5.50,0.424
0,2017-04-07,11.40,30.9,23.6,15.5,11.40,0.424
0,2017-04-08,23.60,29.0,24.0,9.7,23.60,0.425
0,2017-04-09,21.50,29.0,24.3,8.4,21.50,0.425
0,2017-04-10,9.10,29.9,24.5,9.2,9.10,0.422
0,2017-04-11,15.90,29.9,24.4,9.1,15.90,0.421
0,2017-04-12,12.50,30.7,24.1,9.6,12.50,0.424
0,2017-04-13,0.90,31.0,24.2,10.5,0.90,0.422
0,2017-04-14,2.80,30.1,24.5,16.4,2.80,0.420
0,2017-04-15,0.90,30.0,25.7,10.1,0.90,0.414
0,2017-04-16,1.40,30.0,25.2,10.0,1.40,0.409
0,2017-04-17,17.20,30.0,25.0,8.0,17.20,0.407
0,2017-04-18,13.60,28.9,24.9,6.6,13.60,0.409
0,2017-04-19,16.00,30.0,24.6,9.1,16.00,0.412
0,2017-04-20,6.40,28.3,25.0,10.1,6.40,0.417
0,2017-04-21,11.80,31.0,25.1,11.4,11.80,0.424
0,2017-04-22,21.20,30.3,24.4,14.0,21.20,0.425
0,2017-04-23,18.40,29.2,24.1,6.7,18.40,0.424
0,2017-04-24,2.00,28.9,25.2,10.8,2.00,0.424
0,2017-04-25,6.40,30.7,25.6,7.9,6.40,0.421
0,2017-04-26,8.30,29.1,25.0,8.4,8.30,0.421
0,2017-04-27,15.30,28.4,24.6,7.8,15.30,0.422
0,2017-04-28,16.10,29.5,25.1,8.4,16.10,0.421
0,2017-04-29,10.00,28.6,24.9,13.4,10.00,0.417
0,2017-04-30,7.90,30.1,25.5,8.4,7.90,0.417
0,2017-05-01,2.50,30.2,25.1,9.2,2.50,0.414
0,2017-05-02,22.10,28.6,24.5,8.8,22.10,0.414
0,2017-05-03,23.70,28.5,24.5,10.1,23.70,0.419
0,2017-05-04,6.50,30.9,25.4,8.9,6.50,0.415
0,2017-05-05,9.00,30.1,25.0,9.5,9.00,0.418
0,2017-05-06,8.10,29.5,24.5,10.1,8.10,0.421
0,2017-05-07,13.00,27.7,23.5,12.8,13.00,0.422
0,2017-05-08,22.00,28.1,24.3,10.6,22.00,0.426
0,2017-05-09,3.40,29.5,24.4,11.5,3.40,0.421
0,2017-05-10,4.20,30.1,25.1,8.6,4.20,0.416
0,2017-05-11,8.10,29.9,24.4,12.8,8.10,0.418
0,2017-05-12,29.60,28.0,24.6,11.9,29.60,0.420
0,2017-05-13,9.90,29.1,24.8,11.7,9.90,0.424
0,2017-05-14,21.10,28.8,24.8,11.9,21.10,0.422
0,2017-05-15,6.70,29.0,25.2,11.7,6.70,0.423
0,2017-05-16,9.20,29.9,25.8,12.7,9.20,0.420
0,2017-05-17,8.00,29.1,24.9,11.9,8.00,0.422
0,2017-05-18,13.50,28.9,25.0,11.9,13.50,0.425
0,2017-05-19,12.60,28.6,25.1,9.8,12.60,0.427
0,2017-05-20,6.60,28.2,25.4,11.6,6.60,0.422
0,2017-05-21,8.20,28.1,24.5,11.9,8.20,0.424
0,2017-05-22,14.20,28.9,25.4,15.2,14.20,0.423
0,2017-05-23,16.40,28.6,25.5,11.6,16.40,0.425
0,2017-05-24,24.60,28.0,24.8,11.2,24.60,0.426
0,2017-05-25,17.90,29.0,24.8,12.7,17.90,0.426
0,2017-05-26,7.80,28.7,25.2,10.5,7.80,0.422
0,2017-05-27,7.20,29.2,24.2,7.9,7.20,0.422
0,2017-05-28,13.00,29.6,24.8,8.5,13.00,0.423
0,2017-05-29,17.60,28.5,24.5,10.0,17.60,0.423
0,2017-05-30,16.90,27.4,24.8,11.3,16.90,0.427
0,2017-05-31,3.80,29.9,25.0,11.3,3.80,0.422
0,2017-06-01,16.60,29.0,24.9,10.0,16.60,0.426
0,2017-06-02,15.80,27.7,24.5,13.0,15.80,0.428
0,2017-06-03,52.20,26.4,24.1,10.8,52.20,0.429
0,2017-06-04,11.50,28.5,23.9,15.3,11.50,0.426
0,2017-06-05,2.30,28.8,24.6,13.9,2.30,0.420
0,2017-06-06,9.50,30.0,25.1,10.7,9.50,0.415
0,2017-06-07,6.30,29.3,25.5,10.0,6.30,0.412
0,2017-06-08,2.10,29.5,25.0,11.8,2.10,0.410
0,2017-06-09,3.70,29.5,25.9,16.6,3.70,0.407
0,2017-06-10,2.00,29.9,25.7,19.1,2.00,0.403
0,2017-06-11,3.70,28.8,25.5,11.9,3.70,0.402
0,2017-06-12,13.30,29.2,24.4,8.1,13.30,0.405
0,2017-06-13,22.20,26.1,24.4,8.6,22.20,0.414
0,2017-06-14,1.70,28.7,24.4,10.3,1.70,0.421
0,2017-06-15,1.20,30.2,24.8,9.7,1.20,0.412
0,2017-06-16,26.30,28.2,23.4,11.2,26.30,0.417
0,2017-06-17,10.60,28.3,25.0,14.7,10.60,0.420
0,2017-06-18,14.40,28.1,25.6,12.2,14.40,0.422
0,2017-06-19,27.00,27.7,23.1,12.1,27.00,0.425
0,2017-06-20,70.30,28.1,23.5,9.8,70.30,0.427
0,2017-06-21,17.20,27.4,24.2,9.8,17.20,0.425
0,2017-06-22,4.00,29.1,24.2,8.7,4.00,0.422
0,2017-06-23,1.20,29.9,25.2,9.6,1.20,0.420
0,2017-06-24,17.40,28.5,23.4,10.2,17.40,0.421
0,2017-06-25,23.80,27.8,23.1,8.7,23.80,0.419
0,2017-06-26,5.60,29.2,24.5,6.7,5.60,0.414
0,2017-06-27,6.80,28.5,24.6,11.9,6.80,0.417
0,2017-06-28,7.00,28.5,24.8,13.3,7.00,0.419
0,2017-06-29,1.60,29.0,25.4,14.5,1.60,0.416
0,2017-06-30,14.40,28.2,24.4,14.6,14.40,0.416
0,2017-07-01,10.80,28.5,24.1,13.6,10.80,0.420
0,2017-07-02,2.20,29.1,24.6,10.6,2.20,0.419
0,2017-07-03,5.10,29.0,24.7,16.5,5.10,0.417
0,2017-07-04,9.60,28.1,25.0,19.1,9.60,0.414
0,2017-07-05,11.00,28.7,24.4,11.2,11.00,0.421
0,2017-07-06,14.30,28.9,24.0,9.4,14.30,0.419
0,2017-07-07,6.70,27.6,23.8,7.6,6.70,0.420
0,2017-07-08,15.60,28.9,23.9,12.4,15.60,0.420
0,2017-07-09,3.50,27.9,24.2,9.9,3.50,0.418
0,2017-07-10,7.00,27.7,24.0,13.4,7.00,0.419
0,2017-07-11,5.20,27.9,24.4,11.3,5.20,0.422
0,2017-07-12,12.90,28.1,23.8,11.5,12.90,0.424
0,2017-07-13,22.50,28.4,24.0,12.9,22.50,0.427
0,2017-07-14,15.00,28.3,23.5,9.5,15.00,0.427
0,2017-07-15,21.50,27.5,24.1,8.3,21.50,0.428
0,2017-07-16,8.80,28.8,23.9,14.6,8.80,0.423
0,2017-07-17,4.00,27.3,23.2,13.7,4.00,0.421
0,2017-07-18,5.80,28.0,25.0,6.6,5.80,0.417
0,2017-07-19,8.90,27.9,23.2,15.6,8.90,0.419
0,2017-07-20,0.00,29.5,24.2,15.8,0.00,0.414
0,2017-07-21,1.10,29.6,24.6,13.3,1.10,0.407
0,2017-07-22,1.60,28.9,25.5,12.9,1.60,0.404
0,2017-07-23,4.50,28.9,25.5,18.8,4.50,0.401
0,2017-07-24,2.10,28.8,25.7,20.6,2.10,0.398
0,2017-07-25,2.40,28.9,26.2,19.9,2.40,0.396
0,2017-07-26,1.30,29.2,24.5,15.9,1.30,0.392
0,2017-07-27,5.10,29.1,25.6,11.3,5.10,0.389
0,2017-07-28,3.20,28.4,24.0,10.3,3.20,0.389
0,2017-07-29,0.00,30.0,25.0,12.7,0.00,0.391
0,2017-07-30,3.80,29.0,26.0,17.9,3.80,0.391
0,2017-07-31,4.70,29.0,25.9,19.5,4.70,0.390
0,2017-08-01,7.20,28.5,25.5,22.1,7.20,0.388
0,2017-08-02,4.70,28.9,25.0,17.0,4.70,0.388
0,2017-08-03,11.00,28.2,25.8,18.7,11.00,0.389
0,2017-08-04,17.10,27.9,24.8,17.7,17.10,0.396
0,2017-08-05,2.50,29.1,26.0,14.5,2.50,0.394
0,2017-08-06,17.60,28.1,24.4,12.7,17.60,0.397
0,2017-08-07,22.10,27.8,23.9,11.1,22.10,0.405
0,2017-08-08,29.80,28.3,24.4,10.5,29.80,0.413
0,2017-08-09,17.70,28.5,23.9,9.4,17.70,0.422
0,2017-08-10,18.50,27.3,24.6,12.0,18.50,0.420
0,2017-08-11,11.20,27.6,24.0,11.3,11.20,0.423
0,2017-08-12,40.10,27.2,23.4,13.4,40.10,0.427
0,2017-08-13,12.60,28.2,23.6,12.3,12.60,0.426
0,2017-08-14,15.70,27.0,24.4,17.4,15.70,0.424
0,2017-08-15,2.40,27.9,25.1,15.2,2.40,0.422
0,2017-08-16,0.00,28.5,25.3,15.1,0.00,0.418
0,2017-08-17,36.30,25.9,23.8,11.3,36.30,0.424
0,2017-08-18,41.50,26.0,23.5,9.3,41.50,0.429
0,2017-08-19,0.60,28.9,24.0,12.3,0.60,0.424
0,2017-08-20,0.80,28.2,24.9,19.1,0.80,0.420
0,2017-08-21,7.10,28.9,24.5,14.4,7.10,0.414
0,2017-08-22,20.50,27.9,24.4,14.3,20.50,0.419
0,2017-08-23,11.50,28.3,23.9,13.6,11.50,0.419
0,2017-08-24,4.60,28.8,24.6,11.2,4.60,0.416
0,2017-08-25,18.10,27.5,23.8,18.0,18.10,0.419
0,2017-08-26,0.60,28.8,24.2,19.3,0.60,0.419
0,2017-08-27,1.90,29.1,25.3,13.9,1.90,0.414
0,2017-08-28,12.40,28.0,23.6,8.7,12.40,0.412
0,2017-08-29,18.80,28.0,24.0,16.8,18.80,0.416
0,2017-08-30,0.60,29.0,24.6,17.3,0.60,0.414
0,2017-08-31,1.10,28.2,25.7,15.1,1.10,0.409
0,2017-09-01,5.30,29.4,25.6,14.8,5.30,0.406
0,2017-09-02,10.30,27.4,24.8,14.3,10.30,0.405
0,2017-09-03,6.90,27.8,24.9,12.6,6.90,0.403
0,2017-09-04,7.60,29.3,24.0,11.4,7.60,0.405
0,2017-09-05,7.20,29.0,24.0,10.6,7.20,0.409
0,2017-09-06,2.20,29.5,24.4,13.8,2.20,0.406
0,2017-09-07,0.60,29.0,24.8,10.1,0.60,0.402
0,2017-09-08,7.50,28.8,25.8,14.6,7.50,0.400
0,2017-09-09,7.90,29.9,25.4,10.8,7.90,0.401
0,2017-09-10,26.30,27.8,24.1,10.9,26.30,0.410
0,2017-09-11,19.70,28.1,24.2,15.0,19.70,0.422
0,2017-09-12,6.40,28.9,24.4,12.6,6.40,0.423
0,2017-09-13,16.60,28.0,24.4,16.2,16.60,0.423
0,2017-09-14,11.20,28.6,24.0,11.5,11.20,0.425
0,2017-09-15,8.90,28.8,24.5,12.7,8.90,0.425
0,2017-09-16,16.40,29.5,23.5,7.9,16.40,0.423
0,2017-09-17,5.70,27.3,24.2,10.5,5.70,0.426
0,2017-09-18,7.60,28.4,23.8,15.1,7.60,0.424
0,2017-09-19,3.10,28.9,24.4,17.4,3.10,0.420
0,2017-09-20,3.80,28.6,24.8,18.9,3.80,0.415
0,2017-09-21,0.90,29.1,25.4,17.3,0.90,0.409
0,2017-09-22,10.50,28.1,24.4,8.9,10.50,0.408
0,2017-09-23,12.00,27.8,23.5,7.9,12.00,0.415
0,2017-09-24,11.30,27.7,23.7,8.6,11.30,0.420
0,2017-09-25,9.60,29.9,24.3,11.7,9.60,0.418
0,2017-09-26,5.60,30.8,25.0,10.7,5.60,0.415
0,2017-09-27,3.10,30.2,24.0,11.9,3.10,0.414
0,2017-09-28,3.40,29.1,25.2,11.3,3.40,0.411
0,2017-09-29,4.10,29.2,25.8,12.9,4.10,0.409
0,2017-09-30,6.80,29.9,24.6,9.7,6.80,0.409
0,2017-10-01,22.50,28.5,24.0,6.6,22.50,0.417
0,2017-10-02,6.70,30.2,24.6,9.2,6.70,0.419
0,2017-10-03,18.80,28.8,24.2,8.1,18.80,0.422
0,2017-10-04,24.60,29.0,23.6,9.7,24.60,0.426
0,2017-10-05,21.80,28.9,24.0,11.7,21.80,0.427
0,2017-10-06,3.10,29.5,24.5,11.8,3.10,0.423
0,2017-10-07,22.00,29.5,24.1,9.4,22.00,0.420
0,2017-10-08,15.80,29.2,24.4,13.3,15.80,0.420
0,2017-10-09,6.10,29.5,25.5,13.3,6.10,0.415
0,2017-10-10,10.20,29.1,24.5,10.1,10.20,0.417
0,2017-10-11,15.30,28.7,24.1,12.4,15.30,0.422
0,2017-10-12,5.90,28.8,24.5,11.6,5.90,0.423
0,2017-10-13,0.00,30.0,25.1,22.0,0.00,0.417
0,2017-10-14,1.40,29.7,25.6,21.1,1.40,0.412
0,2017-10-15,6.30,28.9,25.0,12.8,6.30,0.409
0,2017-10-16,30.20,29.2,24.5,12.4,30.20,0.410
0,2017-10-17,9.20,30.0,24.5,23.8,9.20,0.420
0,2017-10-18,0.20,30.0,25.5,18.3,0.20,0.417
0,2017-10-19,10.50,28.4,26.2,16.9,10.50,0.416
0,2017-10-20,0.10,30.4,26.2,18.8,0.10,0.415
0,2017-10-21,0.60,30.1,26.1,16.0,0.60,0.410
0,2017-10-22,2.40,30.0,26.5,14.5,2.40,0.406
0,2017-10-23,5.50,29.9,25.9,16.2,5.50,0.405
0,2017-10-24,11.30,29.0,25.0,13.4,11.30,0.402
0,2017-10-25,5.70,29.1,25.7,10.1,5.70,0.401
0,2017-10-26,6.40,29.6,25.5,12.0,6.40,0.404
0,2017-10-27,6.10,30.0,25.5,13.0,6.10,0.406
0,2017-10-28,0.00,30.2,25.0,14.6,0.00,0.402
0,2017-10-29,2.50,28.8,25.3,8.7,2.50,0.400
0,2017-10-30,14.20,29.2,25.4,9.8,14.20,0.401
0,2017-10-31,3.30,30.4,25.4,9.2,3.30,0.400
0,2017-11-01,14.40,28.3,23.8,10.0,14.40,0.401
0,2017-11-02,16.70,29.0,24.0,8.1,16.70,0.406
0,2017-11-03,0.00,30.4,25.4,11.0,0.00,0.402
0,2017-11-04,4.50,28.6,25.3,9.4,4.50,0.398
0,2017-11-05,44.40,28.9,23.7,7.2,44.40,0.408
0,2017-11-06,17.30,28.7,24.2,11.1,17.30,0.415
0,2017-11-07,3.50,30.1,24.1,12.3,3.50,0.412
0,2017-11-08,4.10,30.2,25.1,13.3,4.10,0.409
0,2017-11-09,16.50,28.6,24.0,12.0,16.50,0.410
0,2017-11-10,2.20,29.6,24.5,12.4,2.20,0.409
0,2017-11-11,12.60,29.2,24.5,8.7,12.60,0.409
0,2017-11-12,14.50,30.1,24.2,6.6,14.50,0.408
0,2017-11-13,16.20,30.3,23.7,9.5,16.20,0.413
0,2017-11-14,23.90,27.5,23.9,8.4,23.90,0.421
0,2017-11-15,18.20,31.8,24.7,8.4,18.20,0.422
0,2017-11-16,14.80,28.9,23.6,11.0,14.80,0.426
0,2017-11-17,6.00,30.4,24.0,11.6,6.00,0.423
0,2017-11-18,6.90,30.0,24.0,12.4,6.90,0.423
0,2017-11-19,9.50,30.0,25.5,8.2,9.50,0.422
0,2017-11-20,26.80,27.7,23.6,13.5,26.80,0.423
0,2017-11-21,28.40,28.8,23.8,11.8,28.40,0.425
0,2017-11-22,0.70,30.9,24.6,11.4,0.70,0.420
0,2017-11-23,13.10,29.4,24.9,9.0,13.10,0.421
0,2017-11-24,22.10,28.1,24.0,8.7,22.10,0.426
0,2017-11-25,8.30,29.6,24.0,5.7,8.30,0.424
0,2017-11-26,2.30,29.5,24.7,9.7,2.30,0.425
0,2017-11-27,9.70,30.2,24.9,10.9,9.70,0.424
0,2017-11-28,5.20,29.7,24.8,7.8,5.20,0.425
0,2017-11-29,21.50,30.8,24.7,9.7,21.50,0.423
0,2017-11-30,1.60,30.5,25.0,11.3,1.60,0.416
0,2017-12-01,9.10,30.1,25.5,9.4,9.10,0.410
0,2017-12-02,7.20,30.8,25.6,8.6,7.20,0.406
0,2017-12-03,18.30,30.6,24.2,12.1,18.30,0.408
0,2017-12-04,13.30,31.1,24.2,9.2,13.30,0.408
0,2017-12-05,33.60,26.3,23.9,13.0,33.60,0.418
0,2017-12-06,7.60,30.8,23.9,10.0,7.60,0.420
0,2017-12-07,30.60,26.5,23.9,9.7,30.60,0.425
0,2017-12-08,1.40,30.5,24.1,13.7,1.40,0.423
0,2017-12-09,21.40,30.1,25.9,11.9,21.40,0.421
0,2017-12-10,1.50,31.0,24.8,11.7,1.50,0.421
0,2017-12-11,5.90,29.5,25.2,10.0,5.90,0.420
0,2017-12-12,15.80,29.9,25.0,14.1,15.80,0.418
0,2017-12-13,2.60,29.8,25.3,11.6,2.60,0.418
0,2017-12-14,5.90,29.0,24.2,13.1,5.90,0.415
0,2017-12-15,0.30,29.6,25.5,8.5,0.30,0.410
0,2017-12-16,0.60,29.4,25.0,14.1,0.60,0.405
0,2017-12-17,0.50,29.9,26.4,13.5,0.50,0.400
0,2017-12-18,1.90,30.0,25.5,15.6,1.90,0.396
0,2017-12-19,1.40,31.4,25.5,13.3,1.40,0.391
0,2017-12-20,10.60,29.8,24.4,12.6,10.60,0.389
0,2017-12-21,17.00,28.9,24.1,10.7,17.00,0.393
0,2017-12-22,23.10,28.9,24.2,7.9,23.10,0.397
0,2017-12-23,6.50,29.2,24.9,12.1,6.50,0.400
0,2017-12-24,3.60,29.7,25.0,13.3,3.60,0.401
0,2017-12-25,17.00,30.0,24.1,7.6,17.00,0.407
0,2017-12-26,21.50,26.7,24.0,15.5,21.50,0.415
0,2017-12-27,6.50,30.7,24.4,8.7,6.50,0.422
0,2017-12-28,22.40,29.6,24.0,11.2,22.40,0.423
0,2017-12-29,12.50,30.4,24.9,8.1,12.50,0.419
0,2017-12-30,32.80,27.6,23.6,8.7,32.80,0.423
0,2017-12-31,8.10,30.1,24.0,10.6,8.10,0.422
0,2018-01-01,16.20,29.9,23.9,10.9,16.20,0.425
0,2018-01-02,17.00,29.5,24.1,9.2,17.00,0.424
0,2018-01-03,21.10,28.8,24.1,10.5,21.10,0.422
0,2018-01-04,20.90,29.1,23.9,10.7,20.90,0.419
0,2018-01-05,25.40,29.5,23.9,10.0,25.40,0.415
0,2018-01-06,27.50,27.9,24.1,8.6,27.50,0.419
0,2018-01-07,30.00,28.5,24.0,7.3,30.00,0.427
0,2018-01-08,8.70,29.2,23.7,12.5,8.70,0.423
0,2018-01-09,9.10,29.2,24.5,10.0,9.10,0.422
0,2018-01-10,23.70,29.9,23.2,8.5,23.70,0.424
0,2018-01-11,15.50,28.1,23.4,6.8,15.50,0.427
0,2018-01-12,12.20,28.0,24.0,11.6,12.20,0.425
0,2018-01-13,3.10,29.5,24.1,9.2,3.10,0.423
0,2018-01-14,12.20,28.2,25.5,17.3,12.20,0.424
0,2018-01-15,0.00,30.5,24.9,12.8,0.00,0.420
0,2018-01-16,0.60,30.4,25.6,10.0,0.60,0.412
0,2018-01-17,7.40,29.6,25.4,11.1,7.40,0.406
0,2018-01-18,15.60,28.5,23.5,8.8,15.60,0.407
0,2018-01-19,13.90,28.7,24.4,9.4,13.90,0.412
0,2018-01-20,5.20,28.0,24.3,8.9,5.20,0.417
0,2018-01-21,14.10,30.6,24.3,10.1,14.10,0.416
0,2018-01-22,17.90,30.5,23.9,12.0,17.90,0.416
0,2018-01-23,3.70,29.8,24.1,11.5,3.70,0.415
0,2018-01-24,26.60,30.0,23.4,9.8,26.60,0.423
0,2018-01-25,11.00,30.1,25.2,9.0,11.00,0.423
0,2018-01-26,19.90,30.0,24.1,11.5,19.90,0.425
0,2018-01-27,5.50,31.0,24.7,9.4,5.50,0.422
0,2018-01-28,9.20,30.5,23.9,14.1,9.20,0.422
0,2018-01-29,25.50,32.0,24.8,12.6,25.50,0.422
0,2018-01-30,19.10,31.0,24.2,9.1,19.10,0.419
0,2018-01-31,6.40,30.7,25.0,9.7,6.40,0.411
0,2018-02-01,14.60,30.4,25.0,11.2,14.60,0.410
0,2018-02-02,10.30,28.3,23.9,9.2,10.30,0.415
0,2018-02-03,12.10,30.0,24.6,10.0,12.10,0.415
0,2018-02-04,15.70,28.6,23.9,9.4,15.70,0.421
0,2018-02-05,19.20,27.9,23.9,10.3,19.20,0.424
0,2018-02-06,15.10,28.4,23.5,15.6,15.10,0.427
0,2018-02-07,24.90,28.7,23.7,12.1,24.90,0.427
0,2018-02-08,21.50,27.3,23.2,8.8,21.50,0.426
0,2018-02-09,3.00,28.1,23.5,7.6,3.00,0.425
0,2018-02-10,13.40,28.5,24.5,9.2,13.40,0.424
0,2018-02-11,27.80,27.0,23.2,12.2,27.80,0.426
0,2018-02-12,7.60,28.6,23.5,10.8,7.60,0.423
0,2018-02-13,21.40,28.0,23.5,10.2,21.40,0.427
0,2018-02-14,9.40,29.4,23.6,11.9,9.40,0.423
0,2018-02-15,18.90,28.6,24.2,10.8,18.90,0.424
0,2018-02-16,8.80,28.8,23.8,11.0,8.80,0.420
0,2018-02-17,8.90,29.2,24.9,9.0,8.90,0.416
0,2018-02-18,13.60,30.5,23.5,10.1,13.60,0.413
0,2018-02-19,24.70,26.9,23.4,13.6,24.70,0.417
0,2018-02-20,6.90,30.6,24.1,11.7,6.90,0.413
0,2018-02-21,10.50,29.2,23.3,11.3,10.50,0.416
0,2018-02-22,4.40,31.0,24.5,14.1,4.40,0.416
0,2018-02-23,5.70,30.0,24.7,12.8,5.70,0.419
0,2018-02-24,1.00,30.6,24.6,13.7,1.00,0.414
0,2018-02-25,10.40,28.5,24.0,10.4,10.40,0.415
0,2018-02-26,10.30,29.5,23.8,9.2,10.30,0.412
0,2018-02-27,2.40,29.5,24.2,8.4,2.40,0.405
0,2018-02-28,11.20,28.6,24.1,11.6,11.20,0.411
0,2018-03-01,24.40,27.0,23.6,11.2,24.40,0.421
0,2018-03-02,1.30,30.1,24.1,9.4,1.30,0.420
0,2018-03-03,15.70,30.1,23.6,10.6,15.70,0.423
0,2018-03-04,6.00,30.6,24.4,11.6,6.00,0.421
0,2018-03-05,9.50,30.0,23.7,10.8,9.50,0.424
0,2018-03-06,6.20,28.3,25.0,7.0,6.20,0.424
0,2018-03-07,24.80,28.7,23.8,8.5,24.80,0.424
0,2018-03-08,6.90,30.4,24.7,6.2,6.90,0.420
0,2018-03-09,8.00,29.5,24.0,14.4,8.00,0.416
0,2018-03-10,1.00,30.6,24.0,11.4,1.00,0.411
0,2018-03-11,0.70,30.6,24.9,10.8,0.70,0.407
0,2018-03-12,1.90,30.5,24.6,12.9,1.90,0.403
0,2018-03-13,20.40,30.2,23.5,11.0,20.40,0.402
0,2018-03-14,17.40,29.1,23.4,6.9,17.40,0.410
0,2018-03-15,12.00,29.0,25.2,6.5,12.00,0.407
0,2018-03-16,3.40,28.9,24.5,14.2,3.40,0.409
0,2018-03-17,15.10,30.4,23.6,10.2,15.10,0.410
0,2018-03-18,13.70,29.1,23.5,11.3,13.70,0.416
0,2018-03-19,0.60,30.0,24.4,10.2,0.60,0.412
0,2018-03-20,6.20,30.5,24.6,9.0,6.20,0.411
0,2018-03-21,14.30,30.4,24.1,12.9,14.30,0.411
0,2018-03-22,116.40,29.0,23.6,11.3,116.40,0.425
0,2018-03-23,2.00,29.7,24.9,7.6,2.00,0.420
0,2018-03-24,19.70,28.5,23.8,9.0,19.70,0.419
0,2018-03-25,17.50,26.1,24.2,11.3,17.50,0.422
0,2018-03-26,8.10,29.5,23.5,10.7,8.10,0.424
0,2018-03-27,31.80,27.9,23.9,10.0,31.80,0.423
0,2018-03-28,6.30,29.2,24.0,12.1,6.30,0.425
0,2018-03-29,6.10,28.8,24.5,6.4,6.10,0.422
0,2018-03-30,12.90,28.2,24.2,7.9,12.90,0.423
0,2018-03-31,1.20,28.2,24.1,16.1,1.20,0.417
0,2018-04-01,2.60,29.4,24.6,12.3,2.60,0.411
0,2018-04-02,13.00,29.6,23.5,8.5,13.00,0.406
0,2018-04-03,8.40,28.5,24.0,10.1,8.40,0.409
0,2018-04-04,13.10,28.5,23.9,6.5,13.10,0.409
0,2018-04-05,3.20,29.9,24.0,10.4,3.20,0.406
0,2018-04-06,13.30,29.6,23.5,11.9,13.30,0.407
0,2018-04-07,15.80,29.0,24.2,9.4,15.80,0.409
0,2018-04-08,5.60,28.9,24.0,8.8,5.60,0.408
0,2018-04-09,8.00,29.8,24.2,10.5,8.00,0.405
0,2018-04-10,10.10,29.5,24.9,10.3,10.10,0.401
0,2018-04-11,8.50,29.3,24.8,11.6,8.50,0.406
0,2018-04-12,5.00,29.9,24.3,10.8,5.00,0.405
0,2018-04-13,10.20,29.4,24.2,7.1,10.20,0.404
0,2018-04-14,1.60,30.1,24.3,13.1,1.60,0.411
0,2018-04-15,16.70,29.7,24.8,9.7,16.70,0.409
