latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.9244285,107.60539,707.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2018-09-20,18.70,28.8,20.1,7.1,18.70,0.188
2018-09-21,3.00,26.5,20.2,12.0,3.00,0.206
2018-09-22,2.50,30.0,19.0,8.7,2.50,0.206
2018-09-23,0.00,29.9,18.0,19.8,0.00,0.204
2018-09-24,0.00,30.1,16.4,11.3,0.00,0.203
2018-09-25,1.10,29.7,16.9,9.2,1.10,0.204
2018-09-26,0.10,31.0,18.0,10.4,0.10,0.202
2018-09-27,0.00,31.8,18.2,14.0,0.00,0.201
2018-09-28,0.00,31.1,17.0,11.0,0.00,0.199
2018-09-29,0.00,31.0,16.9,14.8,0.00,0.197
2018-09-30,0.00,31.8,18.4,15.4,0.00,0.197
2018-10-01,0.50,31.4,19.4,8.2,0.50,0.195
2018-10-02,0.30,31.5,19.4,8.7,0.30,0.194
2018-10-03,0.30,31.0,19.5,8.6,0.30,0.193
2018-10-04,0.00,32.6,19.7,10.0,0.00,0.192
2018-10-05,0.00,32.8,17.7,13.0,0.00,0.188
2018-10-06,0.00,32.3,18.4,10.2,0.00,0.182
2018-10-07,0.70,32.5,19.1,15.5,0.70,0.180
2018-10-08,0.00,32.8,19.2,17.3,0.00,0.179
2018-10-09,0.00,33.2,19.2,12.9,0.00,0.178
2018-10-10,0.00,32.0,19.0,9.4,0.00,0.175
2018-10-11,0.00,31.6,19.5,9.8,0.00,0.174
2018-10-12,0.70,31.0,18.2,10.8,0.70,0.171
2018-10-13,0.00,32.2,19.9,9.6,0.00,0.170
2018-10-14,1.40,32.1,21.0,7.6,1.40,0.169
2018-10-15,0.70,31.5,19.6,8.6,0.70,0.170
2018-10-16,2.20,30.2,19.6,9.8,2.20,0.171
2018-10-17,0.40,32.5,19.4,10.2,0.40,0.170
2018-10-18,0.40,32.0,18.0,8.2,0.40,0.171
2018-10-19,3.50,29.8,18.6,12.0,3.50,0.173
2018-10-20,0.00,31.0,19.4,11.8,0.00,0.174
2018-10-21,0.60,31.9,18.6,12.4,0.60,0.173
2018-10-22,4.60,30.4,19.2,7.9,4.60,0.174
2018-10-23,10.80,29.1,20.4,12.5,10.80,0.177
2018-10-24,1.90,30.0,19.1,7.6,1.90,0.178
2018-10-25,3.20,29.9,18.4,9.2,3.20,0.179
2018-10-26,6.90,29.8,18.9,10.5,6.90,0.180
2018-10-27,1.10,30.5,19.0,7.8,1.10,0.182
2018-10-28,8.70,28.2,20.4,9.7,8.70,0.181
2018-10-29,30.00,26.6,20.9,10.1,30.00,0.199
2018-10-30,8.60,24.8,20.1,11.0,8.60,0.208
2018-10-31,14.80,27.2,20.0,8.7,14.80,0.219
2018-11-01,47.70,27.4,19.0,9.5,47.70,0.238
2018-11-02,10.20,28.4,19.5,10.1,10.20,0.262
2018-11-03,2.50,28.1,18.6,15.2,2.50,0.274
2018-11-04,1.30,27.9,20.3,12.6,1.30,0.276
2018-11-05,7.30,29.2,19.1,9.2,7.30,0.275
2018-11-06,16.10,27.8,20.7,14.6,16.10,0.281
2018-11-07,61.60,26.0,20.5,8.6,61.60,0.283
2018-11-08,39.70,27.2,19.9,11.7,39.70,0.310
2018-11-09,17.80,27.8,21.2,11.1,17.80,0.320
2018-11-10,19.70,26.8,19.0,9.7,19.70,0.329
2018-11-11,15.40,26.2,19.3,9.9,15.40,0.338
2018-11-12,9.90,27.9,20.2,10.2,9.90,0.349
2018-11-13,11.90,28.0,18.6,11.6,11.90,0.358
2018-11-14,2.00,27.5,19.4,10.6,2.00,0.359
2018-11-15,1.00,29.2,18.8,11.1,1.00,0.354
2018-11-16,0.60,29.8,18.6,7.1,0.60,0.350
2018-11-17,12.00,29.3,19.0,10.1,12.00,0.348
2018-11-18,7.20,28.2,19.5,9.7,7.20,0.351
2018-11-19,1.00,29.1,19.5,13.6,1.00,0.350
2018-11-20,1.60,28.8,18.8,8.4,1.60,0.347
2018-11-21,3.70,28.0,20.0,9.3,3.70,0.344
2018-11-22,1.00,27.9,18.8,9.4,1.00,0.344
2018-11-23,2.90,28.7,19.0,8.6,2.90,0.341
2018-11-24,5.00,29.0,18.4,8.5,5.00,0.336
2018-11-25,67.90,25.2,20.5,7.3,67.90,0.354
2018-11-26,11.60,25.0,19.0,7.5,11.60,0.357
2018-11-27,20.90,27.8,19.8,10.0,20.90,0.375
2018-11-28,6.60,25.0,20.5,9.4,6.60,0.381
2018-11-29,9.70,27.8,20.1,11.1,9.70,0.378
2018-11-30,0.20,27.5,20.4,13.4,0.20,0.382
2018-12-01,1.00,27.0,19.9,9.1,1.00,0.381
2018-12-02,2.10,28.5,19.6,10.2,2.10,0.378
2018-12-03,3.50,26.1,20.3,9.6,3.50,0.377
2018-12-04,18.70,25.9,20.3,9.3,18.70,0.382
2018-12-05,16.50,28.7,18.6,8.7,16.50,0.387
2018-12-06,16.80,27.5,19.9,9.0,16.80,0.393
2018-12-07,3.60,28.1,18.4,9.1,3.60,0.399
2018-12-08,15.00,27.8,19.1,8.9,15.00,0.398
2018-12-09,1.20,28.1,19.4,11.0,1.20,0.402
2018-12-10,9.40,27.5,19.3,6.7,9.40,0.401
2018-12-11,1.40,26.5,20.4,8.9,1.40,0.400
2018-12-12,1.30,27.2,20.8,10.7,1.30,0.395
2018-12-13,10.70,27.7,20.6,10.4,10.70,0.396
2018-12-14,25.20,25.0,21.3,7.8,25.20,0.396
2018-12-15,7.80,25.0,20.4,9.6,7.80,0.409
2018-12-16,0.70,27.5,21.4,10.4,0.70,0.405
2018-12-17,0.50,29.1,19.6,6.6,0.50,0.401
2018-12-18,0.50,27.9,19.7,11.3,0.50,0.396
2018-12-19,4.10,27.9,20.1,7.5,4.10,0.392
2018-12-20,1.50,27.3,20.2,14.2,1.50,0.389
2018-12-21,0.40,27.0,18.8,13.4,0.40,0.385
2018-12-22,1.60,26.4,19.9,10.2,1.60,0.382
2018-12-23,1.70,26.0,20.0,17.4,1.70,0.379
2018-12-24,0.40,25.0,20.5,14.3,0.40,0.375
2018-12-25,2.40,25.5,19.3,13.4,2.40,0.372
2018-12-26,2.60,25.1,19.9,11.7,2.60,0.373
2018-12-27,0.70,26.8,20.0,12.0,0.70,0.378
2018-12-28,2.70,28.8,20.1,11.7,2.70,0.377
2018-12-29,2.10,28.9,19.5,16.6,2.10,0.371
2018-12-30,0.30,27.9,21.3,17.9,0.30,0.366
2018-12-31,0.50,25.9,19.8,18.9,0.50,0.362
2019-01-01,3.30,25.5,20.7,23.3,3.30,0.361
2019-01-02,0.40,26.9,20.5,22.0,0.40,0.358
2019-01-03,0.30,27.9,20.5,17.4,0.30,0.355
2019-01-04,0.00,28.0,18.1,14.8,0.00,0.351
2019-01-05,2.90,27.9,18.2,11.3,2.90,0.349
2019-01-06,12.30,28.0,18.5,10.0,12.30,0.353
2019-01-07,8.80,28.4,19.2,11.4,8.80,0.364
2019-01-08,9.30,26.3,20.4,9.1,9.30,0.373
2019-01-09,15.30,27.6,19.8,8.2,15.30,0.372
2019-01-10,38.80,27.9,19.4,10.0,38.80,0.375
2019-01-11,3.50,28.5,18.3,11.2,3.50,0.383
2019-01-12,1.30,27.9,19.8,8.3,1.30,0.384
2019-01-13,8.20,25.6,20.8,8.5,8.20,0.383
2019-01-14,24.60,25.2,19.0,12.1,24.60,0.389
2019-01-15,1.80,26.5,20.1,12.2,1.80,0.394
2019-01-16,10.50,26.9,21.1,15.3,10.50,0.392
2019-01-17,6.20,26.1,19.8,20.7,6.20,0.390
2019-01-18,2.90,27.1,20.8,22.1,2.90,0.389
2019-01-19,1.00,26.1,20.3,14.7,1.00,0.385
2019-01-20,4.10,25.8,19.7,14.5,4.10,0.383
2019-01-21,4.30,26.4,19.7,15.8,4.30,0.384
2019-01-22,8.90,23.9,19.5,18.7,8.90,0.388
2019-01-23,6.30,25.5,18.5,18.4,6.30,0.396
2019-01-24,1.80,26.0,20.2,19.4,1.80,0.393
2019-01-25,3.70,23.8,19.1,13.4,3.70,0.392
2019-01-26,1.40,26.5,18.1,18.5,1.40,0.390
2019-01-27,2.50,25.5,20.2,20.8,2.50,0.388
2019-01-28,2.10,26.2,18.9,18.4,2.10,0.388
2019-01-29,1.10,25.0,18.7,15.3,1.10,0.387
2019-01-30,4.70,26.1,19.5,17.3,4.70,0.394
2019-01-31,0.20,26.9,19.6,15.1,0.20,0.394
2019-02-01,1.80,27.5,19.1,14.2,1.80,0.391
2019-02-02,1.10,27.3,19.5,14.1,1.10,0.388
2019-02-03,0.70,27.1,19.8,12.8,0.70,0.384
2019-02-04,0.10,26.5,18.8,12.9,0.10,0.382
2019-02-05,0.40,27.3,19.8,17.6,0.40,0.379
2019-02-06,3.00,26.9,18.2,13.0,3.00,0.377
2019-02-07,2.40,27.3,18.8,8.6,2.40,0.373
2019-02-08,15.20,26.5,20.1,9.8,15.20,0.374
2019-02-09,65.90,26.4,20.5,9.9,65.90,0.391
2019-02-10,5.60,26.5,19.5,14.1,5.60,0.392
2019-02-11,8.30,26.7,19.2,11.3,8.30,0.390
2019-02-12,1.10,26.6,19.5,13.7,1.10,0.391
2019-02-13,2.90,26.8,19.6,10.5,2.90,0.389
2019-02-14,4.30,27.5,18.7,9.4,4.30,0.396
2019-02-15,30.80,25.3,20.8,10.6,30.80,0.404
2019-02-16,11.20,27.5,19.0,10.3,11.20,0.403
2019-02-17,15.90,27.1,19.0,9.4,15.90,0.405
2019-02-18,20.10,25.0,19.6,10.0,20.10,0.409
2019-02-19,8.70,28.5,17.9,10.4,8.70,0.408
2019-02-20,21.10,26.4,20.4,7.6,21.10,0.411
2019-02-21,36.10,26.8,20.5,9.0,36.10,0.417
2019-02-22,18.60,27.1,18.8,11.5,18.60,0.420
2019-02-23,6.80,27.5,18.1,10.7,6.80,0.414
2019-02-24,29.40,28.1,18.2,9.3,29.40,0.416
2019-02-25,14.00,28.0,18.7,12.0,14.00,0.419
2019-02-26,0.50,29.2,19.1,11.2,0.50,0.413
2019-02-27,0.70,29.4,18.7,10.1,0.70,0.405
2019-02-28,4.30,27.8,19.1,7.9,4.30,0.398
2019-03-01,70.10,25.5,20.8,13.3,70.10,0.406
2019-03-02,2.10,26.6,20.2,11.5,2.10,0.417
2019-03-03,3.40,24.6,19.8,7.9,3.40,0.414
2019-03-04,7.20,28.0,19.1,9.9,7.20,0.414
2019-03-05,40.30,27.2,20.0,14.4,40.30,0.419
2019-03-06,12.10,23.7,20.4,7.9,12.10,0.425
2019-03-07,5.30,26.5,19.7,7.9,5.30,0.423
2019-03-08,0.40,28.7,19.1,11.7,0.40,0.415
2019-03-09,3.80,27.0,20.2,7.8,3.80,0.410
2019-03-10,0.10,27.1,19.4,9.3,0.10,0.405
2019-03-11,5.90,27.6,18.8,12.1,5.90,0.403
2019-03-12,3.40,26.9,20.6,13.9,3.40,0.404
2019-03-13,1.20,27.2,20.4,10.8,1.20,0.405
2019-03-14,1.00,28.8,19.0,14.2,1.00,0.406
2019-03-15,1.30,27.5,21.0,11.2,1.30,0.402
2019-03-16,16.50,24.9,20.3,5.6,16.50,0.404
2019-03-17,7.00,25.6,18.5,7.4,7.00,0.399
2019-03-18,2.80,26.6,19.3,9.7,2.80,0.406
2019-03-19,0.30,26.1,19.1,7.9,0.30,0.407
2019-03-20,0.40,26.2,19.5,10.9,0.40,0.404
2019-03-21,0.90,26.9,18.5,12.6,0.90,0.401
2019-03-22,2.80,27.4,19.1,15.1,2.80,0.397
2019-03-23,0.50,27.5,20.4,21.9,0.50,0.394
2019-03-24,0.80,26.6,20.6,15.0,0.80,0.390
2019-03-25,0.70,27.4,19.5,14.6,0.70,0.388
2019-03-26,1.50,27.4,20.5,12.8,1.50,0.385
2019-03-27,0.60,27.1,19.0,10.5,0.60,0.382
2019-03-28,0.60,27.0,19.5,10.5,0.60,0.382
2019-03-29,1.50,28.8,19.4,12.0,1.50,0.381
2019-03-30,25.40,27.0,21.0,11.3,25.40,0.390
2019-03-31,13.60,26.7,18.9,12.6,13.60,0.397
2019-04-01,3.60,26.5,20.1,9.1,3.60,0.400
2019-04-02,5.70,27.2,18.8,8.9,5.70,0.399
2019-04-03,8.60,28.6,18.0,11.2,8.60,0.402
2019-04-04,15.80,27.8,20.2,9.7,15.80,0.409
2019-04-05,27.30,25.6,20.2,13.1,27.30,0.423
2019-04-06,0.90,27.7,18.4,11.1,0.90,0.418
2019-04-07,14.30,28.0,18.1,11.7,14.30,0.413
2019-04-08,11.30,27.0,20.8,11.6,11.30,0.413
2019-04-09,3.90,27.5,21.1,10.1,3.90,0.413
2019-04-10,1.70,27.8,18.4,11.9,1.70,0.409
2019-04-11,0.30,28.4,20.5,11.9,0.30,0.410
2019-04-12,6.70,28.0,19.5,13.0,6.70,0.410
2019-04-13,28.10,28.0,19.9,9.5,28.10,0.413
2019-04-14,2.70,27.4,19.8,11.2,2.70,0.414
2019-04-15,2.60,28.4,19.6,8.7,2.60,0.409
2019-04-16,1.40,26.8,19.4,7.7,1.40,0.408
2019-04-17,3.40,27.6,19.0,6.3,3.40,0.406
2019-04-18,4.70,28.3,18.6,8.7,4.70,0.405
2019-04-19,9.80,27.5,18.8,5.8,9.80,0.405
2019-04-20,1.40,28.4,19.6,11.1,1.40,0.410
2019-04-21,1.90,29.0,18.6,10.5,1.90,0.407
2019-04-22,0.90,28.5,18.5,9.7,0.90,0.402
2019-04-23,1.60,28.9,20.0,13.1,1.60,0.397
2019-04-24,21.70,26.0,20.5,8.8,21.70,0.401
2019-04-25,1.90,28.3,19.2,8.7,1.90,0.405
2019-04-26,14.60,28.2,19.2,10.5,14.60,0.402
2019-04-27,15.20,26.8,21.2,11.5,15.20,0.412
2019-04-28,62.90,25.9,21.1,10.8,62.90,0.426
2019-04-29,7.60,26.6,20.0,10.8,7.60,0.425
2019-04-30,5.30,26.5,20.8,12.0,5.30,0.422
2019-05-01,2.60,26.0,19.8,9.2,2.60,0.418
2019-05-02,5.80,26.8,18.8,11.8,5.80,0.415
2019-05-03,2.90,28.4,18.2,11.5,2.90,0.413
2019-05-04,2.10,27.7,19.2,10.5,2.10,0.410
2019-05-05,28.40,27.2,21.2,8.7,28.40,0.410
2019-05-06,15.50,27.4,20.1,7.7,15.50,0.422
2019-05-07,7.30,28.0,17.8,8.9,7.30,0.419
2019-05-08,2.30,27.9,19.7,8.1,2.30,0.417
2019-05-09,37.20,26.9,19.9,10.9,37.20,0.415
2019-05-10,86.40,27.2,20.9,12.6,86.40,0.422
2019-05-11,2.20,28.0,20.5,11.2,2.20,0.418
2019-05-12,4.20,27.2,20.4,10.9,4.20,0.415
2019-05-13,2.70,28.0,20.0,10.9,2.70,0.408
2019-05-14,1.80,28.3,19.9,9.7,1.80,0.404
2019-05-15,7.30,27.9,19.5,9.5,7.30,0.401
2019-05-16,1.40,26.8,19.4,9.3,1.40,0.400
2019-05-17,0.00,27.6,17.9,8.3,0.00,0.398
2019-05-18,0.00,26.9,17.0,11.8,0.00,0.389
2019-05-19,2.00,27.2,18.0,9.4,2.00,0.383
2019-05-20,1.60,27.9,19.2,8.9,1.60,0.379
2019-05-21,0.40,28.2,19.2,10.5,0.40,0.375
2019-05-22,0.00,28.4,19.6,11.9,0.00,0.371
2019-05-23,0.00,28.9,16.9,12.1,0.00,0.367
2019-05-24,0.90,28.0,18.4,12.6,0.90,0.360
2019-05-25,1.10,27.5,17.9,11.8,1.10,0.355
2019-05-26,0.20,28.5,18.4,10.8,0.20,0.351
2019-05-27,1.80,28.5,19.1,9.4,1.80,0.347
2019-05-28,1.00,27.7,19.4,9.5,1.00,0.346
2019-05-29,0.70,28.0,19.6,12.7,0.70,0.343
2019-05-30,0.80,28.3,19.5,14.5,0.80,0.340
2019-05-31,0.40,28.0,18.1,14.7,0.40,0.337
2019-06-01,0.00,27.2,18.0,13.0,0.00,0.333
2019-06-02,0.00,27.5,17.3,11.8,0.00,0.326
2019-06-03,0.10,28.3,17.9,9.7,0.10,0.321
2019-06-04,1.10,27.9,19.0,9.4,1.10,0.319
2019-06-05,0.30,28.8,17.5,6.9,0.30,0.318
2019-06-06,0.10,28.4,18.9,10.0,0.10,0.314
2019-06-07,3.60,28.2,19.0,10.4,3.60,0.312
2019-06-08,0.50,28.5,19.0,9.1,0.50,0.312
2019-06-09,0.00,28.1,18.4,12.7,0.00,0.311
2019-06-10,0.70,29.1,16.5,12.3,0.70,0.308
2019-06-11,0.00,28.8,19.0,15.1,0.00,0.304
2019-06-12,0.00,29.2,18.4,14.2,0.00,0.299
2019-06-13,0.00,29.5,19.2,13.3,0.00,0.295
2019-06-14,1.00,27.9,19.9,15.6,1.00,0.295
2019-06-15,2.20,28.9,20.3,14.0,2.20,0.294
2019-06-16,0.90,29.2,19.5,13.3,0.90,0.292
2019-06-17,0.00,29.0,17.8,12.7,0.00,0.287
2019-06-18,0.10,30.0,14.9,12.9,0.10,0.283
2019-06-19,0.00,29.3,15.3,11.8,0.00,0.278
2019-06-20,0.00,29.6,16.2,10.2,0.00,0.272
2019-06-21,0.00,28.1,16.2,12.9,0.00,0.266
2019-06-22,0.00,28.7,16.5,13.0,0.00,0.263
2019-06-23,0.00,28.0,16.3,10.4,0.00,0.261
2019-06-24,0.00,28.4,17.6,13.5,0.00,0.263
2019-06-25,0.00,29.2,15.9,14.7,0.00,0.264
2019-06-26,0.00,30.0,14.7,16.3,0.00,0.264
2019-06-27,0.10,28.5,17.1,9.8,0.10,0.261
2019-06-28,0.00,29.0,17.5,16.2,0.00,0.259
2019-06-29,0.00,29.4,16.5,13.8,0.00,0.257
2019-06-30,0.00,28.2,15.1,13.3,0.00,0.255
2019-07-01,0.00,29.0,16.2,13.6,0.00,0.252
2019-07-02,0.00,29.4,17.0,16.3,0.00,0.248
2019-07-03,0.00,29.5,16.6,11.6,0.00,0.248
2019-07-04,1.30,28.6,16.8,9.3,1.30,0.246
2019-07-05,0.70,28.5,19.1,16.2,0.70,0.246
2019-07-06,2.70,29.5,19.5,11.2,2.70,0.245
2019-07-07,1.10,29.1,17.0,8.8,1.10,0.245
2019-07-08,2.00,29.5,19.0,11.1,2.00,0.245
2019-07-09,0.00,28.9,18.2,15.1,0.00,0.244
2019-07-10,0.00,29.5,16.4,14.7,0.00,0.241
2019-07-11,0.00,29.1,17.0,18.7,0.00,0.240
2019-07-12,0.00,28.9,15.9,16.6,0.00,0.240
2019-07-13,0.00,29.2,17.2,10.4,0.00,0.240
2019-07-14,0.00,28.5,16.6,16.3,0.00,0.236
2019-07-15,0.00,28.3,14.8,16.0,0.00,0.234
2019-07-16,0.00,28.4,16.0,16.9,0.00,0.231
2019-07-17,0.00,28.7,15.3,14.8,0.00,0.224
2019-07-18,0.00,29.5,16.2,14.2,0.00,0.225
2019-07-19,0.30,29.1,17.8,16.1,0.30,0.225
2019-07-20,2.30,29.6,19.5,17.8,2.30,0.225
2019-07-21,0.00,30.0,19.6,13.8,0.00,0.224
2019-07-22,0.00,30.5,17.5,11.3,0.00,0.221
2019-07-23,0.00,30.4,16.5,8.8,0.00,0.219
2019-07-24,0.00,30.6,19.0,11.2,0.00,0.217
2019-07-25,0.00,30.9,17.0,13.8,0.00,0.217
2019-07-26,0.00,31.2,16.1,10.1,0.00,0.215
2019-07-27,0.00,31.3,15.4,7.7,0.00,0.215
2019-07-28,0.00,31.6,17.4,15.1,0.00,0.217
2019-07-29,0.00,30.2,16.4,10.7,0.00,0.219
2019-07-30,0.00,30.0,16.9,12.6,0.00,0.217
2019-07-31,0.00,28.9,17.5,19.5,0.00,0.217
2019-08-01,0.00,29.9,16.5,16.6,0.00,0.218
2019-08-02,0.50,30.6,17.5,13.8,0.50,0.218
2019-08-03,0.00,29.2,17.1,18.7,0.00,0.219
2019-08-04,0.00,28.8,16.5,17.4,0.00,0.220
2019-08-05,0.00,28.8,14.9,16.9,0.00,0.218
2019-08-06,0.00,29.0,14.9,12.2,0.00,0.215
2019-08-07,0.00,28.2,16.0,14.4,0.00,0.215
2019-08-08,0.00,29.5,16.7,13.1,0.00,0.214
2019-08-09,0.00,29.8,18.0,12.3,0.00,0.213
2019-08-10,0.00,30.1,17.2,17.0,0.00,0.214
2019-08-11,0.00,29.2,15.7,13.1,0.00,0.214
2019-08-12,0.00,29.9,15.3,16.9,0.00,0.212
2019-08-13,0.00,31.1,17.7,17.7,0.00,0.211
2019-08-14,0.30,30.9,18.1,12.4,0.30,0.212
2019-08-15,0.40,30.8,18.9,11.7,0.40,0.211
2019-08-16,0.00,31.1,18.2,9.9,0.00,0.209
2019-08-17,0.00,30.0,17.4,17.4,0.00,0.206
2019-08-18,0.00,30.2,16.6,16.3,0.00,0.205
2019-08-19,0.00,31.2,16.0,14.3,0.00,0.204
2019-08-20,0.00,30.5,17.8,13.9,0.00,0.204
2019-08-21,0.00,31.4,16.3,9.5,0.00,0.206
2019-08-22,0.50,30.0,17.9,7.9,0.50,0.206
2019-08-23,0.00,30.1,18.4,20.8,0.00,0.206
2019-08-24,0.00,29.2,17.5,12.9,0.00,0.204
2019-08-25,0.60,30.9,16.6,11.1,0.60,0.204
2019-08-26,6.50,29.0,18.4,11.9,6.50,0.206
2019-08-27,7.60,29.2,19.0,11.2,7.60,0.209
2019-08-28,1.30,29.5,18.7,9.2,1.30,0.205
2019-08-29,0.00,31.2,18.2,6.9,0.00,0.202
2019-08-30,0.00,31.6,15.8,15.3,0.00,0.197
2019-08-31,0.00,31.1,15.9,17.5,0.00,0.191
2019-09-01,0.60,31.1,16.5,10.5,0.60,0.189
2019-09-02,0.10,31.8,17.0,11.6,0.10,0.189
2019-09-03,1.20,29.2,18.1,10.5,1.20,0.188
2019-09-04,0.10,32.2,18.5,15.9,0.10,0.185
2019-09-05,0.00,32.0,16.9,14.2,0.00,0.186
2019-09-06,0.00,31.8,16.0,13.4,0.00,0.189
2019-09-07,0.00,31.0,16.8,13.8,0.00,0.191
2019-09-08,0.00,31.4,17.2,15.6,0.00,0.191
2019-09-09,0.00,31.8,18.1,15.3,0.00,0.189
2019-09-10,0.00,33.0,19.4,12.4,0.00,0.186
2019-09-11,0.00,32.5,17.2,14.8,0.00,0.187
2019-09-12,0.00,32.4,17.9,14.6,0.00,0.183
2019-09-13,0.00,30.2,16.2,17.6,0.00,0.183
2019-09-14,0.00,30.0,15.9,17.7,0.00,0.185
2019-09-15,1.30,29.2,18.9,14.8,1.30,0.188
2019-09-16,0.20,30.2,17.5,14.8,0.20,0.188
2019-09-17,0.40,31.9,18.5,17.9,0.40,0.187
2019-09-18,0.00,32.7,19.0,14.9,0.00,0.187
2019-09-19,0.00,32.7,16.8,12.2,0.00,0.188
2019-09-20,0.00,32.0,15.6,14.1,0.00,0.189
2019-09-21,0.00,31.7,16.6,15.8,0.00,0.189
2019-09-22,0.10,33.4,17.3,9.7,0.10,0.187
2019-09-23,0.00,32.3,18.5,18.0,0.00,0.186
2019-09-24,0.20,32.4,18.5,18.2,0.20,0.187
2019-09-25,0.00,32.4,19.4,21.9,0.00,0.188
2019-09-26,0.00,31.6,18.5,10.6,0.00,0.188
2019-09-27,0.00,32.3,17.8,12.1,0.00,0.188
2019-09-28,1.90,30.8,19.3,11.9,1.90,0.189
2019-09-29,3.20,29.8,19.5,10.2,3.20,0.188
2019-09-30,0.70,30.1,19.4,11.7,0.70,0.187
2019-10-01,0.00,33.0,17.8,11.0,0.00,0.185
2019-10-02,0.00,32.3,18.5,11.9,0.00,0.185
2019-10-03,0.70,32.2,20.1,14.6,0.70,0.183
2019-10-04,0.30,32.3,19.9,24.6,0.30,0.183
2019-10-05,0.00,31.1,18.9,21.4,0.00,0.180
2019-10-06,0.00,31.0,17.2,14.3,0.00,0.176
2019-10-07,1.30,31.6,18.6,14.4,1.30,0.176
2019-10-08,4.30,31.2,18.9,13.6,4.30,0.176
2019-10-09,0.20,33.2,18.8,11.2,0.20,0.177
2019-10-10,20.50,29.8,19.8,9.0,20.50,0.182
2019-10-11,15.80,29.3,20.8,10.6,15.80,0.204
2019-10-12,1.20,29.5,18.0,9.4,1.20,0.203
2019-10-13,0.00,32.2,18.3,11.6,0.00,0.203
2019-10-14,0.00,32.2,17.4,14.1,0.00,0.199
2019-10-15,4.20,30.1,19.4,10.7,4.20,0.195
2019-10-16,2.60,29.4,19.5,11.6,2.60,0.196
2019-10-17,1.70,30.6,20.0,10.8,1.70,0.196
2019-10-18,2.30,29.0,18.8,11.9,2.30,0.194
2019-10-19,1.60,31.0,19.5,8.3,1.60,0.193
2019-10-20,0.10,32.3,19.8,13.9,0.10,0.190
2019-10-21,0.00,33.3,18.0,20.0,0.00,0.185
2019-10-22,0.00,33.3,18.6,17.7,0.00,0.179
2019-10-23,0.00,34.0,18.7,22.9,0.00,0.174
2019-10-24,0.00,33.3,18.8,16.0,0.00,0.171
2019-10-25,0.30,32.7,18.8,8.3,0.30,0.169
2019-10-26,0.60,31.4,18.7,8.4,0.60,0.169
2019-10-27,2.80,30.6,19.4,12.4,2.80,0.169
2019-10-28,0.30,33.0,19.5,12.8,0.30,0.168
2019-10-29,0.10,32.2,18.2,15.6,0.10,0.168
2019-10-30,0.20,32.0,19.0,15.8,0.20,0.170
2019-10-31,0.40,32.9,19.5,16.6,0.40,0.170
2019-11-01,23.00,27.5,20.5,9.3,23.00,0.178
2019-11-02,19.80,28.0,19.9,13.9,19.80,0.191
2019-11-03,10.40,27.6,20.0,10.2,10.40,0.213
2019-11-04,9.10,26.6,19.5,11.8,9.10,0.214
2019-11-05,0.80,28.1,19.2,9.7,0.80,0.214
2019-11-06,0.00,30.6,18.4,10.9,0.00,0.209
2019-11-07,0.00,31.6,16.9,9.0,0.00,0.206
2019-11-08,0.30,31.9,17.8,11.8,0.30,0.203
2019-11-09,0.00,30.8,19.4,14.4,0.00,0.202
2019-11-10,0.10,32.0,18.4,6.7,0.10,0.200
2019-11-11,6.60,30.0,19.5,9.4,6.60,0.199
2019-11-12,1.80,30.6,19.9,10.0,1.80,0.198
2019-11-13,6.50,29.6,20.6,11.9,6.50,0.199
2019-11-14,3.60,27.7,19.0,14.7,3.60,0.201
2019-11-15,2.30,29.9,19.9,11.9,2.30,0.198
2019-11-16,0.00,31.6,17.4,19.1,0.00,0.193
2019-11-17,0.00,32.0,18.5,14.9,0.00,0.191
2019-11-18,0.00,33.2,19.1,14.0,0.00,0.190
2019-11-19,8.60,31.2,18.0,10.4,8.60,0.188
2019-11-20,1.20,31.3,19.9,9.3,1.20,0.189
2019-11-21,0.40,32.1,19.5,6.7,0.40,0.187
2019-11-22,15.40,29.0,20.6,7.3,15.40,0.189
2019-11-23,3.30,30.0,18.6,6.8,3.30,0.188
2019-11-24,5.10,30.2,19.1,7.6,5.10,0.189
2019-11-25,4.50,29.6,19.9,9.2,4.50,0.190
2019-11-26,3.40,29.3,19.4,7.7,3.40,0.189
2019-11-27,1.00,30.5,19.2,7.6,1.00,0.189
2019-11-28,1.10,30.1,19.9,8.2,1.10,0.187
2019-11-29,3.30,29.6,20.8,10.4,3.30,0.186
2019-11-30,1.80,29.1,20.1,8.7,1.80,0.186
2019-12-01,3.60,30.5,19.6,9.8,3.60,0.187
2019-12-02,3.80,30.7,21.9,6.0,3.80,0.189
2019-12-03,14.60,28.8,21.0,9.4,14.60,0.195
2019-12-04,13.80,29.7,19.8,8.4,13.80,0.200
2019-12-05,42.10,29.9,19.1,10.8,42.10,0.201
2019-12-06,85.90,28.8,21.4,9.4,85.90,0.228
2019-12-07,2.50,27.8,20.1,7.4,2.50,0.226
2019-12-08,16.20,29.0,19.3,7.1,16.20,0.232
2019-12-09,2.40,29.0,19.9,13.0,2.40,0.231
