latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.221441,107.00668,19.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2016-01-01,14.80,29.9,24.3,12.0,14.80,0.389
2016-01-02,9.00,29.1,24.4,16.1,9.00,0.395
2016-01-03,15.20,29.6,23.9,8.3,15.20,0.400
2016-01-04,9.50,29.2,24.5,12.7,9.50,0.405
2016-01-05,10.40,29.3,24.7,12.3,10.40,0.407
2016-01-06,6.30,29.9,24.1,11.3,6.30,0.407
2016-01-07,3.30,30.6,24.1,12.0,3.30,0.406
2016-01-08,2.20,30.4,24.1,10.7,2.20,0.402
2016-01-09,1.80,29.1,24.8,12.0,1.80,0.398
2016-01-10,5.40,29.1,24.5,10.9,5.40,0.396
2016-01-11,1.70,30.1,24.1,13.2,1.70,0.394
2016-01-12,28.30,28.6,24.9,9.4,28.30,0.397
2016-01-13,19.70,29.7,24.2,14.5,19.70,0.407
2016-01-14,13.70,28.8,24.5,10.2,13.70,0.412
2016-01-15,3.70,29.4,24.2,13.8,3.70,0.414
2016-01-16,1.60,30.3,24.1,6.5,1.60,0.410
2016-01-17,3.60,30.7,24.6,9.5,3.60,0.404
2016-01-18,9.90,29.6,24.3,12.9,9.90,0.402
2016-01-19,13.00,29.9,24.3,15.3,13.00,0.405
2016-01-20,18.20,29.8,24.4,11.8,18.20,0.411
2016-01-21,7.90,29.5,24.2,11.9,7.90,0.415
2016-01-22,8.30,29.4,24.9,11.8,8.30,0.412
2016-01-23,41.00,27.2,24.0,10.9,41.00,0.423
2016-01-24,7.60,28.8,24.2,10.8,7.60,0.424
2016-01-25,16.10,28.1,23.8,12.5,16.10,0.423
2016-01-26,7.00,28.8,23.6,11.4,7.00,0.422
2016-01-27,7.10,29.6,24.6,13.8,7.10,0.419
2016-01-28,5.00,29.5,24.6,15.0,5.00,0.416
2016-01-29,1.80,30.8,23.8,10.5,1.80,0.412
2016-01-30,11.70,29.3,24.9,13.5,11.70,0.410
2016-01-31,6.70,28.7,24.7,17.6,6.70,0.413
2016-02-01,46.60,29.4,24.3,16.6,46.60,0.419
2016-02-02,7.60,29.6,24.2,19.9,7.60,0.421
2016-02-03,10.50,29.4,24.3,11.8,10.50,0.420
2016-02-04,7.40,28.3,24.2,8.9,7.40,0.420
2016-02-05,14.10,29.1,24.3,14.8,14.10,0.421
2016-02-06,24.80,30.2,24.4,13.0,24.80,0.423
2016-02-07,23.70,28.1,24.7,15.0,23.70,0.427
2016-02-08,23.70,29.2,24.5,16.2,23.70,0.427
2016-02-09,14.80,28.2,24.4,16.4,14.80,0.425
2016-02-10,69.00,27.8,24.2,18.4,69.00,0.428
2016-02-11,13.80,27.3,24.5,12.2,13.80,0.428
2016-02-12,16.40,27.4,24.1,9.7,16.40,0.428
2016-02-13,3.70,29.5,23.8,6.6,3.70,0.425
2016-02-14,14.20,30.9,24.0,12.1,14.20,0.421
2016-02-15,12.20,29.4,23.9,12.0,12.20,0.423
2016-02-16,15.10,27.8,24.1,15.0,15.10,0.424
2016-02-17,12.80,28.2,24.1,11.5,12.80,0.426
2016-02-18,5.20,28.7,24.4,13.5,5.20,0.424
2016-02-19,1.40,29.8,23.7,12.9,1.40,0.419
2016-02-20,17.70,29.6,24.2,15.5,17.70,0.416
2016-02-21,14.60,28.7,24.2,17.6,14.60,0.423
2016-02-22,7.40,28.8,24.3,13.8,7.40,0.425
2016-02-23,26.90,29.6,24.2,12.8,26.90,0.425
2016-02-24,26.30,27.8,24.1,14.6,26.30,0.428
2016-02-25,15.60,29.0,24.0,12.2,15.60,0.427
2016-02-26,10.80,28.3,23.8,17.9,10.80,0.427
2016-02-27,7.10,29.1,24.2,15.3,7.10,0.424
2016-02-28,34.60,26.3,24.4,10.7,34.60,0.427
2016-02-29,19.20,27.6,24.1,15.5,19.20,0.428
2016-03-01,32.80,27.9,24.1,17.8,32.80,0.427
2016-03-02,8.60,28.8,24.1,12.5,8.60,0.423
2016-03-03,9.40,29.0,24.7,12.5,9.40,0.422
2016-03-04,19.40,29.4,24.3,14.0,19.40,0.420
2016-03-05,14.80,29.1,24.3,11.8,14.80,0.424
2016-03-06,16.30,29.7,24.5,13.6,16.30,0.424
2016-03-07,4.70,30.3,24.3,12.1,4.70,0.423
2016-03-08,10.20,30.0,24.3,10.7,10.20,0.419
2016-03-09,15.30,30.6,24.5,9.1,15.30,0.419
2016-03-10,4.40,30.6,24.3,12.4,4.40,0.419
2016-03-11,7.50,29.6,24.5,11.9,7.50,0.415
2016-03-12,20.10,29.9,24.7,10.6,20.10,0.417
2016-03-13,14.20,29.9,24.5,8.4,14.20,0.421
2016-03-14,7.30,30.2,24.4,11.4,7.30,0.422
2016-03-15,3.80,30.5,24.2,11.5,3.80,0.419
2016-03-16,6.20,30.4,24.8,12.4,6.20,0.418
2016-03-17,8.50,30.2,24.7,12.6,8.50,0.414
2016-03-18,7.80,29.0,24.7,12.5,7.80,0.418
2016-03-19,6.80,30.1,25.1,12.5,6.80,0.415
2016-03-20,11.10,30.0,24.8,12.1,11.10,0.415
2016-03-21,6.10,29.5,25.0,9.5,6.10,0.415
2016-03-22,15.60,29.0,24.5,14.2,15.60,0.417
2016-03-23,14.40,30.1,25.0,12.8,14.40,0.421
2016-03-24,5.20,31.1,24.4,5.6,5.20,0.422
2016-03-25,19.20,29.5,24.7,13.3,19.20,0.423
2016-03-26,9.50,29.6,24.6,10.5,9.50,0.426
2016-03-27,2.40,29.9,24.0,12.1,2.40,0.421
2016-03-28,5.80,29.3,24.5,12.7,5.80,0.416
2016-03-29,17.20,28.5,24.6,11.9,17.20,0.418
2016-03-30,15.40,28.1,24.1,11.5,15.40,0.424
2016-03-31,18.80,29.2,24.2,8.6,18.80,0.428
2016-04-01,18.30,29.0,24.4,11.4,18.30,0.427
2016-04-02,12.10,29.4,24.0,8.1,12.10,0.427
2016-04-03,6.50,30.6,24.4,9.4,6.50,0.424
2016-04-04,9.60,30.2,24.4,12.1,9.60,0.421
2016-04-05,14.50,29.3,24.5,8.4,14.50,0.421
2016-04-06,5.00,30.1,24.3,11.0,5.00,0.420
2016-04-07,6.30,30.4,24.3,14.6,6.30,0.416
2016-04-08,1.90,30.1,25.0,8.2,1.90,0.414
2016-04-09,8.20,30.9,24.9,9.3,8.20,0.409
2016-04-10,7.00,29.6,24.9,8.4,7.00,0.409
2016-04-11,9.00,29.9,24.6,8.7,9.00,0.413
2016-04-12,24.60,30.1,24.8,8.8,24.60,0.416
2016-04-13,7.60,30.4,24.6,8.0,7.60,0.418
2016-04-14,13.90,31.2,25.0,7.7,13.90,0.417
2016-04-15,12.30,29.0,24.5,6.9,12.30,0.420
2016-04-16,9.60,30.5,24.6,8.7,9.60,0.424
2016-04-17,22.90,28.6,24.4,12.2,22.90,0.425
2016-04-18,5.60,31.1,24.2,9.0,5.60,0.423
2016-04-19,10.00,30.3,24.5,11.1,10.00,0.420
2016-04-20,11.80,30.3,24.5,10.5,11.80,0.422
2016-04-21,58.90,28.6,24.4,9.2,58.90,0.427
2016-04-22,9.30,29.7,24.6,13.2,9.30,0.425
2016-04-23,8.40,30.0,24.4,14.3,8.40,0.424
2016-04-24,7.90,30.4,24.5,16.1,7.90,0.424
2016-04-25,5.80,30.2,24.5,12.9,5.80,0.422
2016-04-26,14.10,29.1,24.5,12.1,14.10,0.422
2016-04-27,6.10,30.0,24.6,8.7,6.10,0.424
2016-04-28,3.10,30.3,24.4,10.5,3.10,0.421
2016-04-29,5.90,30.2,24.7,8.9,5.90,0.419
2016-04-30,11.40,29.4,24.5,9.6,11.40,0.417
2016-05-01,2.00,29.3,23.9,14.0,2.00,0.418
2016-05-02,3.60,29.8,24.8,13.4,3.60,0.415
2016-05-03,7.60,29.8,25.1,13.1,7.60,0.413
2016-05-04,6.80,30.2,24.8,14.8,6.80,0.415
2016-05-05,9.70,28.6,24.8,8.3,9.70,0.417
2016-05-06,3.00,30.3,23.9,10.0,3.00,0.414
2016-05-07,4.10,30.6,23.9,8.6,4.10,0.410
2016-05-08,13.00,30.5,24.8,10.0,13.00,0.409
2016-05-09,7.60,29.9,24.8,7.0,7.60,0.411
2016-05-10,1.30,30.8,24.2,12.7,1.30,0.410
2016-05-11,2.30,30.6,25.2,10.3,2.30,0.406
2016-05-12,3.50,30.6,25.0,7.9,3.50,0.403
2016-05-13,4.80,31.2,24.8,8.1,4.80,0.400
2016-05-14,3.30,29.8,24.7,12.0,3.30,0.400
2016-05-15,2.10,30.3,25.5,13.5,2.10,0.398
2016-05-16,7.70,30.2,25.0,8.7,7.70,0.396
2016-05-17,3.40,29.7,24.9,8.7,3.40,0.397
2016-05-18,0.60,30.6,24.8,8.6,0.60,0.394
2016-05-19,1.50,30.4,24.3,8.3,1.50,0.389
2016-05-20,0.70,30.7,24.6,7.9,0.70,0.386
2016-05-21,2.10,30.3,24.9,6.9,2.10,0.382
2016-05-22,5.60,29.4,24.5,7.9,5.60,0.381
2016-05-23,4.70,30.1,24.7,6.3,4.70,0.382
2016-05-24,2.40,29.8,25.1,7.4,2.40,0.381
2016-05-25,7.00,30.3,24.9,10.9,7.00,0.383
2016-05-26,4.50,29.4,24.6,12.9,4.50,0.383
2016-05-27,4.30,28.7,24.7,13.0,4.30,0.384
2016-05-28,2.40,30.6,25.0,16.6,2.40,0.384
2016-05-29,21.90,28.3,24.6,12.3,21.90,0.387
2016-05-30,49.50,26.0,24.2,10.5,49.50,0.411
2016-05-31,14.50,30.0,23.8,10.3,14.50,0.426
2016-06-01,0.40,30.1,25.2,10.7,0.40,0.419
2016-06-02,3.30,30.5,25.0,7.3,3.30,0.413
2016-06-03,3.80,30.1,23.9,6.3,3.80,0.413
2016-06-04,2.20,30.8,24.5,9.7,2.20,0.409
2016-06-05,2.70,29.4,24.4,9.8,2.70,0.406
2016-06-06,5.40,30.1,23.7,9.1,5.40,0.403
2016-06-07,0.90,30.4,23.5,7.1,0.90,0.401
2016-06-08,5.90,29.2,23.9,9.5,5.90,0.398
2016-06-09,6.00,29.0,24.2,8.3,6.00,0.399
2016-06-10,3.10,29.3,24.6,11.1,3.10,0.399
2016-06-11,0.10,30.7,23.5,8.7,0.10,0.396
2016-06-12,0.00,30.7,24.1,6.9,0.00,0.391
2016-06-13,1.40,30.5,23.8,8.1,1.40,0.387
2016-06-14,4.80,29.5,23.9,8.0,4.80,0.386
2016-06-15,6.80,29.2,23.9,13.7,6.80,0.387
2016-06-16,7.80,29.8,23.8,13.2,7.80,0.394
2016-06-17,12.00,28.2,24.0,8.7,12.00,0.397
2016-06-18,11.00,26.4,23.7,13.0,11.00,0.407
2016-06-19,0.00,28.9,23.7,9.0,0.00,0.407
2016-06-20,0.00,29.6,23.7,5.9,0.00,0.403
2016-06-21,0.80,30.8,23.2,7.2,0.80,0.398
2016-06-22,5.20,30.1,23.7,7.6,5.20,0.396
2016-06-23,2.40,30.3,24.1,5.4,2.40,0.393
2016-06-24,0.30,30.0,23.9,9.8,0.30,0.390
2016-06-25,1.10,29.6,23.9,8.3,1.10,0.386
2016-06-26,4.10,29.9,23.7,7.0,4.10,0.382
2016-06-27,6.00,29.0,23.5,9.0,6.00,0.385
2016-06-28,0.20,29.8,23.9,10.5,0.20,0.382
2016-06-29,8.50,29.8,24.7,9.5,8.50,0.381
2016-06-30,1.90,29.6,24.2,10.5,1.90,0.383
2016-07-01,1.60,30.1,23.2,6.5,1.60,0.381
2016-07-02,0.00,30.5,23.5,9.2,0.00,0.378
2016-07-03,6.70,30.2,24.3,7.2,6.70,0.375
2016-07-04,0.90,30.2,23.9,11.3,0.90,0.375
2016-07-05,0.40,30.2,23.6,7.4,0.40,0.372
2016-07-06,0.70,30.8,24.1,10.5,0.70,0.369
2016-07-07,1.50,30.2,24.4,9.5,1.50,0.366
2016-07-08,0.50,30.3,23.4,8.1,0.50,0.363
2016-07-09,0.00,30.8,23.1,10.3,0.00,0.359
2016-07-10,1.20,30.4,23.8,9.7,1.20,0.355
2016-07-11,2.00,30.1,23.7,8.7,2.00,0.353
2016-07-12,0.20,29.0,23.6,7.4,0.20,0.351
2016-07-13,6.50,29.7,23.6,8.0,6.50,0.351
2016-07-14,4.40,29.7,23.2,11.5,4.40,0.352
2016-07-15,2.10,29.9,23.3,13.0,2.10,0.352
2016-07-16,4.80,30.0,23.5,9.2,4.80,0.352
2016-07-17,6.20,28.9,23.8,8.3,6.20,0.352
2016-07-18,3.30,29.6,23.3,6.5,3.30,0.354
2016-07-19,2.40,28.7,23.2,11.3,2.40,0.354
2016-07-20,14.40,27.1,23.6,7.4,14.40,0.359
2016-07-21,9.30,29.9,22.7,11.2,9.30,0.366
2016-07-22,13.80,28.4,23.0,10.1,13.80,0.371
2016-07-23,2.60,29.4,22.7,9.1,2.60,0.375
2016-07-24,5.30,30.0,23.0,10.4,5.30,0.374
2016-07-25,2.20,29.6,23.3,7.8,2.20,0.375
2016-07-26,0.90,29.5,22.9,8.9,0.90,0.371
2016-07-27,0.00,30.0,22.7,12.0,0.00,0.368
2016-07-28,4.30,30.0,23.8,9.6,4.30,0.364
2016-07-29,1.80,29.6,23.5,6.9,1.80,0.363
2016-07-30,1.80,29.3,23.0,7.0,1.80,0.362
2016-07-31,0.40,30.2,23.7,9.7,0.40,0.359
2016-08-01,3.60,29.6,23.3,8.3,3.60,0.356
2016-08-02,1.70,29.4,22.9,8.7,1.70,0.355
2016-08-03,0.20,30.1,22.9,7.6,0.20,0.353
2016-08-04,0.00,30.1,21.8,9.4,0.00,0.348
2016-08-05,0.00,30.2,22.2,7.6,0.00,0.344
2016-08-06,0.00,30.4,22.7,8.7,0.00,0.340
2016-08-07,0.00,30.0,23.5,8.3,0.00,0.336
2016-08-08,3.90,30.0,24.8,7.1,3.90,0.333
2016-08-09,2.00,29.9,24.5,13.6,2.00,0.333
2016-08-10,0.00,30.8,23.2,11.3,0.00,0.331
2016-08-11,1.00,30.1,23.2,7.9,1.00,0.327
2016-08-12,1.30,30.6,23.3,6.9,1.30,0.324
2016-08-13,11.60,30.4,24.7,7.6,11.60,0.325
2016-08-14,34.00,28.7,24.1,9.5,34.00,0.344
2016-08-15,0.00,29.3,23.2,8.3,0.00,0.351
2016-08-16,7.50,29.5,23.9,10.4,7.50,0.350
2016-08-17,2.10,30.4,23.4,9.4,2.10,0.351
2016-08-18,4.70,29.7,24.0,4.7,4.70,0.351
2016-08-19,1.90,29.9,24.0,8.5,1.90,0.351
2016-08-20,0.30,29.5,23.7,8.4,0.30,0.348
2016-08-21,0.80,29.5,23.9,6.6,0.80,0.345
2016-08-22,0.70,29.8,23.2,12.4,0.70,0.342
2016-08-23,3.50,29.8,23.1,9.0,3.50,0.342
2016-08-24,2.00,29.4,23.4,8.4,2.00,0.340
2016-08-25,0.00,29.3,23.5,9.2,0.00,0.337
2016-08-26,1.80,29.6,24.4,9.7,1.80,0.335
2016-08-27,13.60,30.1,24.6,13.3,13.60,0.335
2016-08-28,4.70,30.3,23.9,11.8,4.70,0.341
2016-08-29,3.50,30.3,24.1,10.7,3.50,0.340
2016-08-30,10.70,29.7,23.7,9.4,10.70,0.341
2016-08-31,3.10,30.5,23.4,9.0,3.10,0.345
2016-09-01,0.40,30.6,23.5,7.8,0.40,0.343
2016-09-02,2.00,30.0,23.4,8.8,2.00,0.340
2016-09-03,1.80,29.9,23.7,9.5,1.80,0.338
2016-09-04,1.90,29.3,24.1,10.6,1.90,0.336
2016-09-05,1.10,29.8,23.8,8.7,1.10,0.335
2016-09-06,1.80,30.2,24.1,10.1,1.80,0.331
2016-09-07,7.50,30.8,23.4,7.2,7.50,0.330
2016-09-08,2.40,30.1,23.7,8.7,2.40,0.332
2016-09-09,2.70,30.3,24.2,8.4,2.70,0.329
2016-09-10,8.60,30.5,24.4,9.7,8.60,0.330
2016-09-11,1.20,30.6,23.7,8.9,1.20,0.329
2016-09-12,2.90,30.4,23.2,8.3,2.90,0.327
2016-09-13,0.10,30.1,22.8,8.3,0.10,0.324
2016-09-14,0.80,30.1,23.7,10.7,0.80,0.320
2016-09-15,15.90,29.9,24.1,10.2,15.90,0.321
2016-09-16,6.30,29.6,23.2,9.2,6.30,0.326
2016-09-17,20.70,29.5,23.6,11.5,20.70,0.333
2016-09-18,1.20,30.0,23.8,10.5,1.20,0.338
2016-09-19,4.00,29.4,24.2,10.8,4.00,0.336
2016-09-20,3.00,30.0,23.8,12.1,3.00,0.335
2016-09-21,4.90,30.0,24.5,7.9,4.90,0.335
2016-09-22,10.70,29.6,24.3,10.0,10.70,0.338
2016-09-23,11.10,29.3,24.0,11.0,11.10,0.344
2016-09-24,11.50,29.6,23.7,11.5,11.50,0.352
2016-09-25,2.70,30.4,24.1,9.5,2.70,0.354
2016-09-26,4.50,30.3,23.8,15.7,4.50,0.355
2016-09-27,10.20,29.9,23.9,7.8,10.20,0.354
2016-09-28,6.60,28.9,24.0,10.8,6.60,0.361
2016-09-29,14.80,29.0,23.8,10.0,14.80,0.368
2016-09-30,7.30,29.0,23.9,9.3,7.30,0.374
2016-10-01,7.00,30.9,24.0,12.0,7.00,0.379
2016-10-02,14.10,29.3,24.3,12.6,14.10,0.382
2016-10-03,5.40,30.5,24.0,9.7,5.40,0.387
2016-10-04,31.20,29.3,23.9,10.0,31.20,0.391
2016-10-05,1.00,29.2,23.5,10.1,1.00,0.398
2016-10-06,2.60,29.9,23.9,8.9,2.60,0.396
2016-10-07,5.90,30.4,23.8,10.3,5.90,0.393
2016-10-08,29.60,28.9,24.1,9.2,29.60,0.396
2016-10-09,6.10,28.7,23.9,10.2,6.10,0.409
2016-10-10,10.10,28.5,23.8,8.6,10.10,0.409
2016-10-11,3.40,29.0,23.9,9.4,3.40,0.409
2016-10-12,7.70,29.3,24.3,8.3,7.70,0.408
2016-10-13,6.20,28.5,24.2,12.5,6.20,0.409
2016-10-14,9.60,29.0,24.0,15.8,9.60,0.410
2016-10-15,9.00,30.2,23.3,10.8,9.00,0.410
2016-10-16,0.00,31.1,24.4,9.3,0.00,0.409
2016-10-17,0.00,31.0,24.4,9.8,0.00,0.402
2016-10-18,10.20,30.9,24.5,9.0,10.20,0.398
2016-10-19,1.50,30.8,24.3,10.0,1.50,0.398
2016-10-20,1.90,30.0,24.6,7.5,1.90,0.394
2016-10-21,11.20,28.3,24.7,9.0,11.20,0.394
2016-10-22,16.40,27.6,24.2,10.4,16.40,0.402
2016-10-23,60.00,25.5,24.0,7.9,60.00,0.423
2016-10-24,12.80,28.9,23.3,6.6,12.80,0.426
2016-10-25,18.00,28.4,23.7,10.2,18.00,0.426
2016-10-26,9.00,29.4,23.5,9.7,9.00,0.426
2016-10-27,29.70,28.3,23.9,11.0,29.70,0.426
2016-10-28,14.40,30.4,23.7,8.6,14.40,0.426
2016-10-29,5.30,30.0,23.7,12.6,5.30,0.425
2016-10-30,0.90,29.3,24.4,11.2,0.90,0.419
2016-10-31,2.00,30.5,23.8,9.8,2.00,0.413
2016-11-01,4.10,30.4,24.3,10.2,4.10,0.408
2016-11-02,9.40,29.4,24.5,9.1,9.40,0.406
2016-11-03,8.80,30.1,24.3,7.2,8.80,0.410
2016-11-04,3.50,29.9,24.4,7.5,3.50,0.408
2016-11-05,5.20,31.0,23.9,9.0,5.20,0.405
2016-11-06,3.10,31.1,24.3,8.7,3.10,0.402
2016-11-07,6.60,30.6,24.5,12.9,6.60,0.400
2016-11-08,16.10,29.8,24.5,8.8,16.10,0.402
2016-11-09,12.50,29.0,24.1,7.2,12.50,0.407
2016-11-10,12.60,29.5,24.3,7.6,12.60,0.412
2016-11-11,13.20,29.6,23.5,7.1,13.20,0.416
2016-11-12,19.80,29.4,24.4,4.5,19.80,0.421
2016-11-13,29.30,29.9,24.1,7.7,29.30,0.425
2016-11-14,10.40,29.4,24.1,10.2,10.40,0.424
2016-11-15,20.10,29.3,24.1,8.9,20.10,0.424
2016-11-16,9.50,30.1,23.7,7.8,9.50,0.427
2016-11-17,5.50,29.5,24.2,10.3,5.50,0.422
2016-11-18,21.00,28.9,24.3,9.9,21.00,0.422
2016-11-19,4.00,30.6,23.9,8.8,4.00,0.421
2016-11-20,19.50,29.6,24.0,8.7,19.50,0.419
2016-11-21,17.00,29.5,24.3,7.5,17.00,0.424
2016-11-22,3.60,30.7,23.7,9.5,3.60,0.423
2016-11-23,7.40,30.3,23.9,10.3,7.40,0.421
2016-11-24,5.20,29.5,24.3,8.4,5.20,0.417
2016-11-25,4.80,29.5,24.5,8.6,4.80,0.416
2016-11-26,3.60,29.6,24.4,10.4,3.60,0.412
2016-11-27,18.40,30.2,24.4,8.6,18.40,0.411
2016-11-28,26.70,28.4,24.3,9.9,26.70,0.420
2016-11-29,1.60,29.1,24.4,10.9,1.60,0.424
2016-11-30,0.60,29.6,24.7,9.8,0.60,0.417
2016-12-01,0.40,29.8,24.7,14.4,0.40,0.412
2016-12-02,25.90,29.1,24.7,13.9,25.90,0.411
2016-12-03,4.60,29.9,24.0,19.5,4.60,0.420
2016-12-04,3.90,29.3,24.7,18.8,3.90,0.415
2016-12-05,6.70,26.9,24.0,15.3,6.70,0.415
2016-12-06,38.50,28.2,23.2,14.0,38.50,0.422
2016-12-07,8.20,27.8,23.6,14.8,8.20,0.426
2016-12-08,11.00,30.9,23.6,11.2,11.00,0.423
2016-12-09,3.30,29.6,23.8,19.1,3.30,0.423
2016-12-10,2.40,30.2,24.1,14.4,2.40,0.418
2016-12-11,17.30,29.0,24.3,15.0,17.30,0.417
2016-12-12,4.70,28.5,23.6,13.1,4.70,0.420
2016-12-13,5.60,29.3,23.6,13.3,5.60,0.420
2016-12-14,4.30,29.5,23.2,16.6,4.30,0.416
2016-12-15,4.50,29.6,23.1,16.9,4.50,0.413
2016-12-16,5.60,29.7,24.0,17.3,5.60,0.410
2016-12-17,6.20,28.6,24.5,16.5,6.20,0.408
2016-12-18,16.10,29.1,24.7,19.0,16.10,0.409
2016-12-19,5.40,28.9,24.3,19.8,5.40,0.413
2016-12-20,0.20,30.8,25.1,22.0,0.20,0.410
2016-12-21,0.80,29.8,24.6,22.3,0.80,0.403
2016-12-22,2.20,30.0,24.7,24.5,2.20,0.398
2016-12-23,0.20,29.9,24.9,23.8,0.20,0.393
2016-12-24,0.60,29.4,24.8,20.9,0.60,0.387
2016-12-25,3.90,28.5,24.4,17.3,3.90,0.384
2016-12-26,2.60,29.7,24.2,14.2,2.60,0.382
2016-12-27,0.60,28.7,24.7,11.3,0.60,0.379
2016-12-28,5.80,28.7,24.4,16.4,5.80,0.377
2016-12-29,1.50,28.9,24.1,16.3,1.50,0.377
2016-12-30,6.00,29.0,24.5,16.0,6.00,0.374
2016-12-31,3.20,30.2,23.5,13.5,3.20,0.374
2017-01-01,6.90,32.1,24.5,15.5,6.90,0.380
2017-01-02,1.30,31.6,23.5,16.1,1.30,0.383
2017-01-03,4.70,30.5,24.0,16.4,4.70,0.379
2017-01-04,6.80,29.3,24.0,16.3,6.80,0.382
2017-01-05,13.40,28.4,24.5,12.5,13.40,0.389
2017-01-06,5.70,30.7,24.1,13.4,5.70,0.390
2017-01-07,8.60,30.6,24.5,14.3,8.60,0.388
2017-01-08,5.90,30.1,23.1,13.7,5.90,0.391
2017-01-09,12.00,29.4,24.2,8.7,12.00,0.389
2017-01-10,13.40,29.5,23.5,9.9,13.40,0.399
2017-01-11,14.90,29.4,23.1,15.7,14.90,0.408
2017-01-12,0.10,29.2,24.2,19.5,0.10,0.408
2017-01-13,4.30,29.8,24.8,25.4,4.30,0.405
2017-01-14,11.70,26.6,24.6,17.3,11.70,0.406
2017-01-15,1.10,29.5,23.9,19.8,1.10,0.409
2017-01-16,20.80,27.8,23.9,18.4,20.80,0.409
2017-01-17,4.70,28.8,23.9,16.4,4.70,0.416
2017-01-18,1.50,30.0,23.9,17.8,1.50,0.415
2017-01-19,0.60,30.4,24.5,19.8,0.60,0.410
2017-01-20,1.50,31.5,24.5,20.0,1.50,0.406
2017-01-21,10.80,30.5,23.5,15.1,10.80,0.405
2017-01-22,9.50,28.2,24.6,12.4,9.50,0.405
2017-01-23,4.00,30.5,24.3,19.5,4.00,0.409
2017-01-24,12.00,29.6,24.4,13.3,12.00,0.409
2017-01-25,10.50,30.1,23.5,16.7,10.50,0.411
2017-01-26,0.60,29.6,24.4,15.3,0.60,0.410
2017-01-27,6.90,29.2,24.0,16.3,6.90,0.410
2017-01-28,11.50,27.5,24.5,16.9,11.50,0.408
2017-01-29,4.70,28.4,23.5,21.0,4.70,0.411
2017-01-30,4.70,29.1,22.9,11.6,4.70,0.411
2017-01-31,21.00,27.1,23.0,14.1,21.00,0.414
2017-02-01,17.10,28.5,23.0,13.8,17.10,0.422
2017-02-02,7.20,28.9,22.8,13.4,7.20,0.425
2017-02-03,13.80,26.9,23.5,16.6,13.80,0.425
2017-02-04,11.20,28.4,23.6,22.1,11.20,0.426
2017-02-05,2.00,29.9,24.0,22.0,2.00,0.420
2017-02-06,4.70,29.6,24.4,21.3,4.70,0.416
2017-02-07,4.40,29.8,22.9,20.2,4.40,0.412
2017-02-08,12.70,29.4,23.5,19.1,12.70,0.413
2017-02-09,8.00,27.3,24.0,19.5,8.00,0.413
2017-02-10,7.60,27.9,23.6,18.6,7.60,0.416
2017-02-11,16.70,26.9,23.0,18.3,16.70,0.421
2017-02-12,22.60,28.0,22.9,16.0,22.60,0.422
2017-02-13,14.50,29.6,23.1,14.7,14.50,0.424
2017-02-14,24.20,26.4,23.3,14.5,24.20,0.422
2017-02-15,16.70,29.4,23.3,21.7,16.70,0.420
2017-02-16,3.00,29.6,22.9,16.1,3.00,0.417
2017-02-17,2.30,29.6,23.2,14.5,2.30,0.412
2017-02-18,4.30,29.0,23.6,13.2,4.30,0.408
2017-02-19,8.00,29.4,24.0,9.1,8.00,0.408
2017-02-20,8.90,28.5,23.5,7.4,8.90,0.413
2017-02-21,27.30,26.6,23.6,7.4,27.30,0.419
2017-02-22,9.50,30.9,22.8,10.1,9.50,0.418
2017-02-23,12.40,31.0,23.4,11.3,12.40,0.418
2017-02-24,4.60,28.2,23.6,8.2,4.60,0.418
2017-02-25,26.20,29.5,23.8,11.2,26.20,0.419
2017-02-26,27.10,30.1,23.3,10.8,27.10,0.421
2017-02-27,6.50,30.5,23.0,11.6,6.50,0.421
2017-02-28,23.60,28.4,24.0,10.9,23.60,0.421
2017-03-01,11.50,30.5,23.9,10.8,11.50,0.424
2017-03-02,12.60,29.9,23.6,10.6,12.60,0.422
2017-03-03,4.00,29.2,23.9,11.8,4.00,0.423
2017-03-04,6.70,29.7,23.2,9.0,6.70,0.421
2017-03-05,9.00,29.8,23.0,10.6,9.00,0.417
2017-03-06,13.70,29.4,23.5,11.9,13.70,0.418
2017-03-07,27.70,27.6,23.5,15.5,27.70,0.420
2017-03-08,7.10,31.8,24.0,10.0,7.10,0.421
2017-03-09,5.50,31.5,23.4,12.2,5.50,0.415
2017-03-10,12.90,29.7,23.6,12.7,12.90,0.411
2017-03-11,4.50,30.0,23.5,13.4,4.50,0.409
2017-03-12,0.70,31.5,22.9,16.6,0.70,0.403
2017-03-13,0.00,32.8,23.1,18.1,0.00,0.397
2017-03-14,2.30,32.5,24.1,9.7,2.30,0.391
2017-03-15,5.70,31.5,23.6,15.2,5.70,0.389
2017-03-16,1.30,31.0,23.0,10.2,1.30,0.384
2017-03-17,10.80,31.2,23.5,8.9,10.80,0.382
2017-03-18,10.70,27.2,24.0,9.9,10.70,0.389
2017-03-19,2.90,32.0,23.4,15.1,2.90,0.390
2017-03-20,20.80,30.2,24.9,17.9,20.80,0.389
2017-03-21,19.10,29.1,23.8,12.8,19.10,0.395
